country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
GBRTENW,2015,3,interm,3,I037,291.34,3.11,6.34,4.03,4.1,0,1.02,2.03,0,3.04,4.07,5.07,4.04,8.05,26.14,15.06,14.03,28.05,36.26,126.91,46.84,80.69,55.55,25.28,.,.
GBRTENW,2015,3,interm,3,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2015,3,interm,3,I039,30577.2,13.44,21.11,10.11,9.22,18.25,23.36,30.7,39.74,69,116.12,206.83,306.02,394.58,593.21,947.21,1391.66,2469.38,4529.81,19387.45,7115.3,12368.81,7676.85,4768.37,.,.
GBRTENW,2015,3,interm,3,I040,4841.47,14.47,15.91,2.02,4.1,1.02,3.05,5.11,1.02,7.1,13.24,19.26,33.32,24.13,56.29,86.28,146.28,301.53,604.24,3503.08,976.36,2561.32,1453.68,1134.01,.,.
GBRTENW,2015,3,interm,3,I041,32754.52,1.04,2.1,6.07,11.27,7.09,10.16,8.16,15.28,24.35,67.23,155.11,365.57,660.07,1468.47,2849.29,4027.7,5373.5,6451.16,11250.92,6226.62,4970.29,3767.77,1178.07,.,.
GBRTENW,2015,3,interm,3,I042,8996.94,12.4,11.76,6.06,2.05,5.07,5.08,10.24,19.36,20.29,26.48,57.83,131.28,162.05,303.65,609.17,954.85,1472.64,1806.24,3380.42,1725.73,1649.16,1176.53,472.16,.,.
GBRTENW,2015,3,interm,3,I043,1974.49,0,0,0,0,0,1.02,1.03,6.12,16.23,16.3,35.54,69.71,84.59,111.61,147.55,192.37,249.44,340.3,702.69,372.84,327.03,248.62,76.75,.,.
GBRTENW,2015,3,interm,3,I044,8052.89,5.17,2.1,2.02,1.02,6.1,4.06,34.78,134.47,306.43,542.92,830.73,1009.15,1076.03,1050.67,1020.59,733.41,563,397.74,332.52,213.71,115.86,91.12,23.99,.,.
GBRTENW,2015,3,interm,3,I045,15570.28,9.31,9.52,7.07,5.12,7.09,15.23,20.46,33.63,63.92,118.18,177.43,290.87,378.38,530.78,951.07,1326.53,1894.33,2923.91,6807.46,3300.13,3493.59,2552.11,928.52,.,.
GBRTENW,2015,3,interm,3,I046,1955.18,0,0,0,1.02,0,1.01,3.06,4.08,4.06,9.17,13.18,25.24,43.26,67.34,124.39,160.3,189.33,349.64,960.11,441.87,516.97,352.8,164.08,.,.
GBRTENW,2015,3,interm,3,I047,4175.2,3.1,4.25,3.03,2.05,3.05,7.1,5.09,9.15,17.25,34.61,43.59,65.61,96.6,131.66,237.74,315.59,530.92,708.23,1956.56,900.61,1054.61,712.45,342.36,.,.
GBRTENW,2015,3,interm,3,I048,9640.86,3.09,5.32,2.03,2.05,3.04,6.09,7.16,8.16,5.07,31.56,48.63,74.71,105.64,167.85,339.09,554.05,952.68,1692.83,5631.82,2267.47,3379.93,2194.31,1199.74,.,.
GBRTENW,2015,3,interm,3,I049,29.44,0,0,0,0,1.01,0,7.12,9.15,6.09,4.07,0,1.01,1,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2015,3,interm,3,I050,1630.94,1615.24,11.64,3.04,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2015,3,interm,3,I051,1837.72,734.76,53.03,32.38,22.53,22.28,31.49,28.63,28.52,27.39,39.7,66.87,102,116.72,138.74,149.5,79.15,63.11,43.31,57.61,34.64,22.48,17.77,4.58,.,.
GBRTENW,2015,3,interm,3,I052,1610.31,1.03,13.76,14.13,21.51,106.6,172.92,159.94,97.89,89.27,105,121.89,100.04,83.6,62.37,93.35,65.13,88.16,87.58,126.13,77.28,48.01,39.7,7.86,.,.
GBRTENW,2015,3,interm,3,I053,14244.37,59.92,45.56,19.23,28.68,153.3,309.11,384.19,539.26,672.63,778.53,720.62,637.46,533.51,543.97,571.95,675.3,1095.95,1678.37,4796.82,2103.08,2699.86,1858.97,842.72,.,.
GBRTENW,2015,3,interm,3,I054,4206.78,0,0,0,9.22,134,262.39,305.32,341.48,337.82,449.48,506.69,464.76,390.74,271.54,227.85,154.3,123.22,110.62,117.31,62.95,54.15,42.66,11.28,.,.
GBRTENW,2015,3,interm,3,I055,63.24,1.03,5.3,5.05,4.1,4.05,6.1,3.08,2.04,8.12,6.11,7.09,0,2.01,0,1,2,2,1.01,3.15,2.05,1.05,1.03,0,.,.
GBRTENW,2015,3,interm,3,I056,1075.47,2.07,2.12,0,7.17,54.83,82.35,88.13,108.08,102.47,90.7,103.48,118.19,78.53,69.38,42.15,38.07,25.04,24.16,38.55,26.44,11.69,9.4,2.19,.,.
GBRTENW,2016,1,interm,3,I000,257810.99,1506,228,137,162,497,990,1254,1635,2079,3284,5150,7465,10190,14345,22684,28188,35584,43320,79112.99,42730,36382.99,27199,9183.99,.,.
GBRTENW,2016,1,interm,3,I001,475.39,1.04,0,0,0,0,2.03,1.02,5.11,2.04,5.09,1.02,5.06,12.12,19.09,29.09,38.09,49.08,96.51,209,98.27,111.26,82.82,28.46,.,.
GBRTENW,2016,1,interm,3,I002,155.22,0,0,0,0,0,0,2.04,2.04,4.07,3.05,7.12,10.12,15.15,8.04,8.03,13.03,18.03,15.08,49.42,27.35,22.04,13.46,8.76,.,.
GBRTENW,2016,1,interm,3,I003,1246.67,5.19,6.16,1.01,1,1.01,2.03,1.02,4.09,8.15,10.17,21.35,30.36,47.46,46.23,83.26,115.26,166.27,229.22,467.42,262.4,204.67,154.25,50.35,.,.
GBRTENW,2016,1,interm,3,I004,159.72,0,0,0,0,0,0,0,3.07,7.13,14.24,23.38,24.29,30.29,23.11,16.05,5.01,5.01,4.02,4.12,3.04,1.05,0,1.09,.,.
GBRTENW,2016,1,interm,3,I005,122.4,0,0,0,0,0,1.02,1.02,7.15,9.17,12.2,20.33,17.2,15.15,20.1,7.02,5.01,5.01,2.01,0,0,0,0,0,.,.
GBRTENW,2016,1,interm,3,I006,502.71,10.39,8.22,3.04,4,5.07,4.07,5.1,5.11,5.09,11.19,9.15,14.17,21.21,40.2,51.16,63.14,73.12,67.36,101.93,56.73,45.13,38.3,6.57,.,.
GBRTENW,2016,1,interm,3,I007,1755.75,0,0,0,1,0,0,2.04,6.13,12.22,18.31,70.14,146.73,199.94,238.18,300.94,254.57,204.33,146.78,154.44,97.26,56.68,45.55,10.95,.,.
GBRTENW,2016,1,interm,3,I008,4828.36,0,0,0,0,0,0,3.06,5.11,15.28,33.56,85.39,196.31,350.4,501.48,796.49,761.7,765.23,616.29,698.05,454.89,240.36,197.72,41.6,.,.
GBRTENW,2016,1,interm,3,I009,2533.88,0,0,0,0,0,1.02,4.08,7.15,11.2,20.34,53.88,104.23,135.31,149.74,292.92,362.81,417.67,446.38,527.14,350.54,174.23,141.82,31.74,.,.
GBRTENW,2016,1,interm,3,I010,8015.47,0,0,0,0,0,2.03,8.16,39.85,49.91,73.23,129.11,269.17,410.99,623.08,972.04,1073.4,1270.03,1386.39,1708.05,1049.58,653.89,538.31,112.75,.,.
GBRTENW,2016,1,interm,3,I011,4285.43,0,0,0,0,0,1.02,1.02,3.07,14.26,38.65,77.26,168.99,261.54,428.12,670.1,703.57,702.12,607.24,608.47,388.02,218.31,187.37,29.56,.,.
GBRTENW,2016,1,interm,3,I012,4878.42,0,2.05,0,1,1.01,7.12,4.08,14.31,14.26,34.58,86.41,184.17,271.64,412.04,654.05,700.57,825.32,771.11,894.69,566.33,325.37,266.05,58.02,.,.
GBRTENW,2016,1,interm,3,I013,17420.86,0,0,0,0,1.01,0,5.1,9.2,23.43,84.41,215.52,480.67,893.68,1544.65,2615.19,3057.83,3120,2738.6,2631.57,1759.77,859.61,716.36,139.02,.,.
GBRTENW,2016,1,interm,3,I014,2044.85,0,0,0,0,0,2.03,7.14,13.28,15.28,33.56,56.93,89.05,119.16,164.82,217.68,238.53,274.44,316.69,496.25,273.54,222.51,154.25,68.96,.,.
GBRTENW,2016,1,interm,3,I015,72.56,0,0,0,0,0,0,0,0,1.02,0,2.03,3.04,4.04,7.03,12.04,13.03,12.02,9.05,9.27,6.08,3.15,2.07,1.09,.,.
GBRTENW,2016,1,interm,3,I016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2016,1,interm,3,I017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2016,1,interm,3,I018,10596.29,1.04,0,0,0,0,0,0,0,1.02,0,12.2,52.62,160.56,338.68,790.47,1240.77,1723.76,2182.64,4092.53,2281.53,1808.44,1370.61,436.76,.,.
GBRTENW,2016,1,interm,3,I019,170.74,0,0,0,0,1.01,0,8.16,11.24,1.02,7.12,13.22,11.13,13.13,16.08,15.05,19.04,18.03,23.12,13.38,7.09,6.3,2.07,4.38,.,.
GBRTENW,2016,1,interm,3,I020,3233.43,0,1.03,0,0,0,0,0,1.02,1.02,13.22,17.28,39.47,83.81,142.71,237.74,404.9,528.85,651.47,1110.9,636.23,473.37,384.06,87.57,.,.
GBRTENW,2016,1,interm,3,I021,2537.15,0,0,1.01,1,2.03,1.02,2.04,3.07,5.09,27.46,63.03,111.31,155.51,244.21,338.06,363.81,364.58,367.96,485.96,299.88,184.73,138.72,45.97,.,.
GBRTENW,2016,1,interm,3,I022,2475.01,0,13.35,9.13,8,14.2,21.37,14.28,15.33,17.32,25.43,38.63,63.75,76.75,142.71,278.87,346.78,439.7,421.25,528.17,323.18,203.62,164.6,38.31,.,.
GBRTENW,2016,1,interm,3,I023,15434.3,4.15,23.62,25.37,31,41.59,60.03,64.28,82.77,128.35,175.95,329.37,483.7,777.55,1152.71,1885.9,2226.98,2463.95,2491.28,2985.75,1857.03,1119.91,922.37,192.66,.,.
GBRTENW,2016,1,interm,3,I024,536.63,6.23,8.22,1.01,2,2.03,4.07,7.14,4.09,7.13,8.14,16.27,32.38,35.34,39.19,43.14,61.14,62.1,70.38,126.64,58.76,68.22,45.55,22.99,.,.
GBRTENW,2016,1,interm,3,I025,2913.02,0,0,0,2,9.13,14.24,12.24,17.37,22.41,38.65,53.88,87.03,114.11,141.7,210.66,258.58,405.65,531.84,993.53,519.73,474.41,342.65,132.45,.,.
GBRTENW,2016,1,interm,3,I026,1075.76,23.89,17.46,13.19,5,6.09,17.3,23.47,21.46,24.45,39.66,74.21,74.88,83.81,78.39,111.35,108.24,97.16,110.59,145.17,71.93,73.47,52.8,20.8,.,.
GBRTENW,2016,1,interm,3,I027,343.27,0,0,0,0,0,1.02,1.02,11.24,16.3,24.41,38.63,39.47,44.43,47.23,48.15,34.08,18.03,12.06,7.21,6.08,1.05,1.04,0,.,.
GBRTENW,2016,1,interm,3,I028,123.12,0,0,0,0,0,7.12,16.33,21.46,20.37,26.44,14.23,10.12,3.03,3.01,0,1,0,0,0,0,0,0,0,.,.
GBRTENW,2016,1,interm,3,I029,16561.45,0,1.03,0,0,2.03,0,1.02,0,0,3.05,3.05,7.08,16.16,53.26,230.72,653.46,1704.73,3545.91,10339.95,5046.31,5313.02,3925.5,1390.19,.,.
GBRTENW,2016,1,interm,3,I030,13319.24,33.24,23.62,12.18,18,34.49,46.8,66.32,54.16,59.08,114.92,156.55,226.67,302.94,419.07,790.47,1201.69,1998.2,2781.83,4978.99,2918.77,2051.95,1584.9,464.13,.,.
GBRTENW,2016,1,interm,3,I031,281.39,0,0,0,1,0,1.02,1.02,1.02,1.02,6.1,2.03,7.08,14.14,13.06,29.09,21.05,47.08,53.28,83.39,52.68,30.44,25.88,4.38,.,.
GBRTENW,2016,1,interm,3,I032,2785.32,0,0,1.01,0,0,0,0,6.13,11.2,35.6,53.88,73.87,95.93,164.82,180.57,320.72,321.52,452.41,1067.66,505.54,564.68,414.08,151.06,.,.
GBRTENW,2016,1,interm,3,I033,35830.17,1.04,0,0,0,1.01,3.05,19.39,69.49,143.63,319.35,712.62,1214.31,1792.41,2485.3,3772.81,4280.57,5145.24,6021.11,9848.84,5679.5,4156.38,3202.93,947.95,.,.
GBRTENW,2016,1,interm,3,I034,10957.33,13.5,10.27,7.1,7,21.3,32.56,38.77,57.23,73.34,140.35,197.22,269.17,327.18,409.02,696.18,890.99,1242.99,1889.07,4634.08,2177.18,2468.64,1756.74,716.99,.,.
GBRTENW,2016,1,interm,3,I035,14089.94,8.31,3.08,2.03,7,4.06,10.17,19.39,27.59,47.88,83.4,192.13,274.23,339.3,525.6,837.62,1329.97,1966.15,2802.95,5609.08,2943.09,2669.11,2024.86,642.55,.,.
GBRTENW,2016,1,interm,3,I036,5819,1.04,2.05,0,1,0,7.12,18.37,28.61,31.58,78.31,115.89,156.85,223.17,310.54,502.57,763.71,972.56,1034.52,1571.12,914.84,653.89,519.67,132.45,.,.
GBRTENW,2016,1,interm,3,I037,235.3,1.04,1.03,4.06,2,3.04,2.03,0,2.04,4.07,12.2,13.22,15.18,29.28,26.13,29.09,22.05,25.04,20.11,23.68,9.12,14.69,13.46,1.09,.,.
GBRTENW,2016,1,interm,3,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2016,1,interm,3,I039,12539.03,11.42,6.16,6.09,3,7.1,18.31,21.43,28.61,36.67,74.24,130.12,201.37,226.2,320.59,651.04,781.75,1292.07,2123.32,6599.53,2824.55,3801.62,2519.69,1300.43,.,.
GBRTENW,2016,1,interm,3,I040,1645.93,10.39,4.11,2.03,0,1.01,2.03,3.06,1.02,7.13,7.12,9.15,14.17,15.15,33.16,51.16,95.21,140.22,260.39,989.41,374.85,620.31,398.55,225.49,.,.
GBRTENW,2016,1,interm,3,I041,15924.67,0,2.05,2.03,7,6.09,3.05,10.2,4.09,17.32,49.83,95.56,179.11,423.11,835.13,1480.63,2317.18,2810.5,3071.38,4610.4,2688.8,1914.45,1503.12,407.2,.,.
GBRTENW,2016,1,interm,3,I042,5611.81,6.23,7.19,1.01,1,4.06,4.07,4.08,9.2,10.19,25.43,42.7,58.69,138.34,220.09,410.28,666.49,985.58,1174.26,1842.93,1045.53,795.59,574.54,222.21,.,.
GBRTENW,2016,1,interm,3,I043,1021.64,1.04,0,0,0,1.01,0,4.08,4.09,8.15,16.27,26.43,48.57,51.5,72.36,107.34,119.27,128.21,175.94,257.39,143.86,113.36,89.03,24.08,.,.
GBRTENW,2016,1,interm,3,I044,5149.06,3.12,1.03,0,1,1.01,4.07,23.47,89.92,166.03,302.06,561.15,663.83,697.78,683.38,696.18,493.1,341.55,243.3,177.09,125.63,50.38,38.3,12.04,.,.
GBRTENW,2016,1,interm,3,I045,6458,4.15,2.05,2.03,4,4.06,6.1,13.26,29.63,36.67,68.14,118.94,172.03,231.25,308.53,510.6,633.42,906.45,1161.19,2245.49,1241.06,1003.41,759.84,243.01,.,.
GBRTENW,2016,1,interm,3,I046,695.82,0,0,0,0,1.01,0,0,5.11,2.04,7.12,9.15,21.25,17.17,31.15,59.19,67.15,95.15,110.59,269.75,158.05,111.26,86.96,24.08,.,.
GBRTENW,2016,1,interm,3,I047,1406.14,0,0,0,0,2.03,2.03,1.02,3.07,9.17,14.24,14.23,28.33,33.32,54.27,107.34,132.3,191.31,251.34,562.14,304.95,257.15,189.44,67.87,.,.
GBRTENW,2016,1,interm,3,I048,4154.99,0,0,3.04,2,0,1.02,3.06,5.11,8.15,13.22,17.28,26.31,60.59,98.49,170.53,281.63,452.73,798.26,2213.57,1025.27,1194.43,825.06,373.27,.,.
GBRTENW,2016,1,interm,3,I049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2016,1,interm,3,I050,966.74,952.42,11.3,2.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2016,1,interm,3,I051,1011.35,384.29,34.92,18.27,4,16.23,19.33,25.51,16.35,15.28,20.34,39.65,58.69,77.76,75.37,66.21,47.11,35.06,27.14,29.86,19.25,10.5,9.32,1.09,.,.
GBRTENW,2016,1,interm,3,I052,1207.22,0,9.24,4.06,11,80.13,176.02,134.69,91.97,78.43,77.29,94.54,93.1,64.63,54.27,40.13,53.12,42.07,60.32,42.21,22.29,19.94,16.56,3.28,.,.
GBRTENW,2016,1,interm,3,I053,8347.32,22.85,28.76,15.22,31,104.47,224.86,325.49,438.38,533.76,613.27,560.14,486.74,327.18,369.83,396.24,424.95,618.99,852.55,1972.65,995.89,979.27,727.75,251.77,.,.
GBRTENW,2016,1,interm,3,I054,3164.74,0,0,0,1,94.33,227.91,258.15,287.15,264.84,345.79,375.12,360.25,293.85,171.85,152.48,103.23,75.12,74.4,79.28,49.64,29.39,23.81,5.47,.,.
GBRTENW,2016,1,interm,3,I055,26.42,0,0,0,0,1.01,5.09,1.02,2.04,4.07,3.05,4.07,2.02,1.01,0,0,1,1,0,1.03,1.01,0,0,0,.,.
GBRTENW,2016,1,interm,3,I056,664.57,0,0,1.01,4,23.33,44.77,67.34,59.27,72.32,74.24,75.23,56.67,54.53,37.18,30.09,16.04,15.02,19.1,14.41,7.09,7.35,6.21,1.09,.,.
GBRTENW,2016,2,interm,3,I000,267237.01,1205,215,103,123,262,404,569,906,1210,1977,3365,5220,7238,9804,15881,20803,28565,41186,128201.01,53373,74828.01,47733,27095.01,.,.
GBRTENW,2016,2,interm,3,I001,823.66,1.04,2.08,0,0,0,0,0,0,3.05,5.03,4.04,7.06,10.05,18.06,30.1,52.09,99.19,135.35,456.5,192.7,263.62,176.22,86.68,.,.
GBRTENW,2016,2,interm,3,I002,111.15,0,0,0,0,0,1.02,1.01,1.01,3.05,1.01,5.05,1.01,1.01,5.02,4.01,8.01,14.03,21.21,44.69,29.73,14.22,11.68,2.31,.,.
GBRTENW,2016,2,interm,3,I003,1670.74,4.14,6.23,4.04,5,4.09,1.02,2.03,3.04,8.12,8.05,14.14,42.37,47.24,43.15,82.28,113.2,178.35,264.65,839.58,351.58,487.86,333.34,152.56,.,.
GBRTENW,2016,2,interm,3,I004,65.71,0,0,0,0,0,0,0,1.01,1.02,6.04,5.05,6.05,10.05,10.04,11.04,5.01,2,2.02,6.38,4.1,2.19,2.12,0,.,.
GBRTENW,2016,2,interm,3,I005,33.31,0,0,0,0,0,0,1.01,2.03,4.06,9.06,8.08,4.03,2.01,0,0,1,0,2.02,0,0,0,0,0,.,.
GBRTENW,2016,2,interm,3,I006,487.21,11.4,11.43,1.01,2,6.14,5.11,4.06,5.07,4.06,6.04,4.04,19.17,16.08,39.14,45.15,54.1,52.1,59.6,141.53,70.73,70.01,47.77,21.96,.,.
GBRTENW,2016,2,interm,3,I007,854.36,0,0,0,0,1.02,2.05,2.03,5.07,3.05,11.07,25.26,42.37,73.38,88.32,118.4,96.17,107.21,95.96,183.03,103.53,77.66,50.96,26.58,.,.
GBRTENW,2016,2,interm,3,I008,2229.94,0,0,0,0,0,1.02,0,3.04,2.03,6.04,23.23,46.4,103.53,151.54,260.89,271.48,356.7,347.48,656.56,373.11,276.75,215.5,57.79,.,.
GBRTENW,2016,2,interm,3,I009,1446.38,0,0,0,0,0,3.07,6.09,13.17,11.17,26.17,25.26,43.37,65.33,81.29,109.37,142.25,219.43,254.55,445.86,260.36,180.49,144.38,33.52,.,.
GBRTENW,2016,2,interm,3,I010,6914.15,0,0,0,0,0,4.09,7.1,36.48,47.71,58.38,115.16,205.77,336.72,424.52,630.14,710.26,946.86,1141.42,2249.53,1154.18,1080.74,820.6,248.49,.,.
GBRTENW,2016,2,interm,3,I011,4136.48,0,0,0,0,0,0,0,2.03,7.11,16.11,48.49,110.96,180.92,281,506.72,598.06,700.37,732.33,952.38,553.51,388.32,298.3,85.53,.,.
GBRTENW,2016,2,interm,3,I012,4174.05,0,3.12,1.01,0,0,0,6.09,9.12,16.24,23.15,50.51,131.13,199.02,263.94,400.36,529.94,630.24,674.75,1235.43,674.47,550.21,404.46,141.01,.,.
GBRTENW,2016,2,interm,3,I013,14212.91,0,0,0,0,2.05,2.05,3.04,11.15,18.27,59.39,177.8,404.49,786.02,1188.24,2067.03,2452.36,2382.67,2075.76,2582.6,1594.94,952.76,734.62,206.89,.,.
GBRTENW,2016,2,interm,3,I014,1299.39,0,0,0,0,1.02,1.02,10.14,12.16,12.18,29.19,39.4,64.56,61.31,73.26,126.43,124.22,147.29,174.75,422.45,195.78,225.34,146.5,78.59,.,.
GBRTENW,2016,2,interm,3,I015,10376.69,0,0,0,0,0,3.07,19.27,62.83,147.19,241.59,496.01,745.43,745.81,771.76,1063.62,1070.9,1114.18,1326.27,2568.77,1173.65,1388.11,901.28,485.43,.,.
GBRTENW,2016,2,interm,3,I016,2838.63,0,0,0,0,0,1.02,21.3,29.39,49.74,71.47,85.87,134.16,177.91,224.8,363.24,381.68,428.84,401.01,468.21,287.01,175.02,128.45,45.08,.,.
GBRTENW,2016,2,interm,3,I017,3743.11,0,0,0,0,2.05,4.09,7.1,11.15,20.3,44.29,93.95,193.67,281.44,329.18,501.71,561,614.2,497.98,581.01,360.81,212.21,164.55,45.08,.,.
GBRTENW,2016,2,interm,3,I018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2016,2,interm,3,I019,662.88,0,0,0,0,0,0,0,4.05,0,5.03,6.06,20.17,26.13,36.13,59.2,87.16,104.2,104.04,210.69,85.08,125.79,77.5,48.54,.,.
GBRTENW,2016,2,interm,3,I020,1588.5,0,0,0,0,0,0,0,1.01,1.02,10.07,19.19,31.27,36.18,57.2,133.45,150.27,205.4,286.87,656.56,312.63,341.29,236.73,102.86,.,.
GBRTENW,2016,2,interm,3,I021,1528.12,0,2.08,2.02,0,1.02,2.05,0,3.04,6.09,13.09,15.15,33.29,76.39,116.42,139.47,200.36,236.46,255.56,425.64,248.06,172.83,132.7,38.14,.,.
GBRTENW,2016,2,interm,3,I022,1816.9,0,3.12,5.05,6,10.23,10.23,9.13,13.17,12.18,12.08,36.37,45.39,68.35,89.32,163.56,208.37,275.54,305.05,543.76,283.93,255.96,184.72,69.35,.,.
GBRTENW,2016,2,interm,3,I023,13460.86,6.22,18.7,16.16,25,32.75,24.55,51.73,77.02,102.53,136.9,244.47,375.23,568.91,815.91,1341.56,1605.86,1937.8,2223.24,3856.34,2082.85,1741.43,1284.51,441.51,.,.
GBRTENW,2016,2,interm,3,I024,529.52,1.04,4.15,1.01,0,6.14,7.16,6.09,7.09,8.12,6.04,8.08,9.08,15.08,29.1,38.13,43.08,49.1,69.7,221.34,85.08,136.73,89.17,47.39,.,.
GBRTENW,2016,2,interm,3,I025,2903.47,0,0,0,1,5.12,1.02,10.14,14.19,20.3,16.11,39.4,39.34,71.36,88.32,117.4,200.36,295.58,511.11,1472.73,613.99,858.68,538.22,321.31,.,.
GBRTENW,2016,2,interm,3,I026,1203.15,19.69,17.66,4.04,10,11.26,23.52,19.27,14.19,24.36,29.19,51.52,58.5,60.31,69.25,112.38,106.19,101.2,114.14,356.48,167.08,188.14,117.84,70.5,.,.
GBRTENW,2016,2,interm,3,I027,158.28,0,0,0,0,0,0,3.04,1.01,8.12,10.07,25.26,27.23,28.14,19.07,14.05,8.01,4.01,7.07,3.19,1.03,2.19,1.06,1.16,.,.
GBRTENW,2016,2,interm,3,I028,38.53,0,0,0,0,0,2.05,6.09,10.13,6.09,3.02,5.05,3.03,0,1,0,0,0,1.01,1.06,0,1.09,0,1.16,.,.
GBRTENW,2016,2,interm,3,I029,32896.11,0,1.04,4.04,0,1.02,2.05,4.06,4.05,3.05,3.02,7.07,6.05,30.15,70.25,243.83,723.29,1815.56,4608.1,25369.49,8981.26,16494.39,10183.76,6340.62,.,.
GBRTENW,2016,2,interm,3,I030,17860.16,24.87,20.77,13.13,19,19.45,41.93,38.54,36.48,51.77,78.52,143.45,187.62,272.39,407.45,702.39,1089.94,1775.48,3034.35,9902.63,4305.1,5585.27,3752.69,1815.73,.,.
GBRTENW,2016,2,interm,3,I031,548.21,0,0,0,0,0,2.05,1.01,0,0,5.03,7.07,10.09,13.07,14.05,34.12,41.07,90.18,108.08,222.4,124.03,96.26,74.31,20.8,.,.
GBRTENW,2016,2,interm,3,I032,4064.44,0,0,0,0,1.02,0,1.01,0,3.05,8.05,15.15,27.23,54.28,83.3,127.43,177.32,315.62,535.36,2715.61,918.42,1811.44,1021.24,802.11,.,.
GBRTENW,2016,2,interm,3,I033,23132.3,1.04,0,0,0,0,2.05,3.04,12.16,29.44,73.48,164.66,296.56,478.45,783.8,1226.17,1711.04,2533.97,3989.91,11826.54,5096.42,6718.52,4330.2,2384.38,.,.
GBRTENW,2016,2,interm,3,I034,14476.69,13.47,13.5,6.06,3,9.21,23.52,22.31,35.47,36.54,61.4,104.05,141.22,181.93,242.87,427.45,707.26,1096.15,2122.23,9229.04,3468.68,5785.45,3567.98,2228.35,.,.
GBRTENW,2016,2,interm,3,I035,19507.06,2.07,1.04,4.04,3,3.07,3.07,12.17,23.31,35.53,86.57,132.34,217.88,298.53,390.39,687.34,1107.97,1898.72,3236.37,11363.65,4562.38,6812.59,4328.07,2486.09,.,.
GBRTENW,2016,2,interm,3,I036,5603.14,0,0,1.01,1,4.09,5.11,7.1,16.21,30.45,40.26,79.81,91.79,115.59,187.67,332.13,451.8,700.37,1044.45,2494.28,1150.08,1336.7,935.25,394.12,.,.
GBRTENW,2016,2,interm,3,I037,200.8,6.22,7.27,0,1,0,3.07,1.01,3.04,6.09,6.04,15.15,13.11,12.06,21.08,17.06,14.02,12.02,24.24,38.31,13.33,25.16,14.86,10.4,.,.
GBRTENW,2016,2,interm,3,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2016,2,interm,3,I039,15418.64,3.11,11.43,8.08,5,3.07,9.21,17.24,30.4,25.38,66.44,93.95,116,172.88,247.88,409.39,624.11,1102.16,2041.42,10431.49,3454.33,7036.83,4063.74,3010.81,.,.
GBRTENW,2016,2,interm,3,I040,2713.14,4.14,10.39,2.02,1,1.02,2.05,1.01,2.03,1.02,4.03,2.02,9.08,16.08,29.1,43.15,72.13,131.26,295.96,2085.66,560.69,1545.63,755.85,810.2,.,.
GBRTENW,2016,2,interm,3,I041,16025.58,0,1.04,0,5,4.09,4.09,8.11,11.15,20.3,39.26,73.75,189.63,371.9,667.38,1349.59,2020.59,2591.08,3038.39,5630.22,3003.32,2582.61,1873.69,688.85,.,.
GBRTENW,2016,2,interm,3,I042,3725.85,6.22,3.12,3.03,0,3.07,3.07,5.07,10.13,5.08,20.13,18.18,47.41,67.34,118.42,228.78,304.54,503.99,696.97,1681.3,765.69,911.19,590.24,320.15,.,.
GBRTENW,2016,2,interm,3,I043,885.92,0,0,0,0,1.02,0,1.01,6.08,4.06,4.03,5.05,19.17,37.19,42.15,57.19,63.11,88.17,157.58,400.11,198.85,199.08,134.82,63.57,.,.
GBRTENW,2016,2,interm,3,I044,3151.26,1.04,0,0,0,0,2.05,18.26,60.81,90.34,197.3,315.18,367.17,378.94,379.35,352.2,315.56,265.52,198.99,208.57,135.3,70.01,55.2,13.87,.,.
GBRTENW,2016,2,interm,3,I045,8979.51,1.04,5.19,2.02,4,3.07,6.14,9.13,14.19,24.36,40.26,60.61,108.94,172.88,242.87,461.57,628.12,997.96,1616.17,4581,2074.65,2495.11,1658.19,831.01,.,.
GBRTENW,2016,2,interm,3,I046,1328.16,1.04,0,0,0,0,1.02,1.01,3.04,2.03,9.06,7.07,6.05,24.12,30.11,71.24,84.15,144.28,197.98,745.94,320.83,424.42,269.64,154.87,.,.
