date,term,spot,forward_force
1982-07-31T00:00:00Z,15,0.1309812452635505,0.10370650624403588
1982-07-31T00:00:00Z,16,0.12900573511633057,0.0951136211978787
1982-07-31T00:00:00Z,17,0.12669160334732493,0.08645657382914562
1982-07-31T00:00:00Z,18,0.12288885463932281,0.05843016916288235
1982-07-31T00:00:00Z,19,NA,0.05843016916288235
1982-07-31T00:00:00Z,20,NA,0.05843016916288235
1982-07-31T00:00:00Z,21,NA,0.05843016916288235
1982-07-31T00:00:00Z,22,NA,0.05843016916288235
1982-07-31T00:00:00Z,23,NA,0.05843016916288235
1982-07-31T00:00:00Z,24,NA,0.05843016916288235
1982-07-31T00:00:00Z,25,NA,0.05843016916288235
1982-07-31T00:00:00Z,26,NA,0.05843016916288235
1982-07-31T00:00:00Z,27,NA,0.05843016916288235
1982-07-31T00:00:00Z,28,NA,0.05843016916288235
1982-07-31T00:00:00Z,29,NA,0.05843016916288235
1982-07-31T00:00:00Z,30,NA,0.05843016916288235
1982-07-31T00:00:00Z,31,NA,0.05843016916288235
1982-07-31T00:00:00Z,32,NA,0.05843016916288235
1982-07-31T00:00:00Z,33,NA,0.05843016916288235
1982-07-31T00:00:00Z,34,NA,0.05843016916288235
1982-07-31T00:00:00Z,35,NA,0.05843016916288235
1982-07-31T00:00:00Z,36,NA,0.05843016916288235
1982-07-31T00:00:00Z,37,NA,0.05843016916288235
1982-07-31T00:00:00Z,38,NA,0.05843016916288235
1982-07-31T00:00:00Z,39,NA,0.05843016916288235
1982-07-31T00:00:00Z,40,NA,0.05843016916288235
1982-08-31T00:00:00Z,1,0.09976437776748412,0.0950959548302337
1982-08-31T00:00:00Z,2,0.10189324232176278,0.09896370465350662
1982-08-31T00:00:00Z,3,0.10129519463305836,0.09540115097787077
1982-08-31T00:00:00Z,4,0.1023766143470637,0.10041282014457092
1982-08-31T00:00:00Z,5,0.1054522951827931,0.11139921004335757
1982-08-31T00:00:00Z,6,0.10944337276684121,0.12187770078432925
1982-08-31T00:00:00Z,7,0.11335608061241176,0.1285021071631237
1982-08-31T00:00:00Z,8,0.11661880667066767,0.13078892382262952
1982-08-31T00:00:00Z,9,0.1189909908046074,0.12940483124021573
1982-08-31T00:00:00Z,10,0.12043671264884827,0.12533890949088966
1982-08-31T00:00:00Z,11,0.12102271411389529,0.1194701556232467
1982-08-31T00:00:00Z,12,0.12085950364155787,0.11249419075977007
1982-08-31T00:00:00Z,13,0.12006863402602651,0.10491986999389113
1982-08-31T00:00:00Z,14,0.1187644141659353,0.09707871619671393
1982-08-31T00:00:00Z,15,0.11704532541206207,0.08915821035981453
1982-08-31T00:00:00Z,16,0.11499154015491325,0.08124262516844172
1982-08-31T00:00:00Z,17,0.11266511934532826,0.07333939952783819
1982-08-31T00:00:00Z,18,NA,0.07333939952783819
1982-08-31T00:00:00Z,19,NA,0.07333939952783819
1982-08-31T00:00:00Z,20,NA,0.07333939952783819
1982-08-31T00:00:00Z,21,NA,0.07333939952783819
1982-08-31T00:00:00Z,22,NA,0.07333939952783819
1982-08-31T00:00:00Z,23,NA,0.07333939952783819
1982-08-31T00:00:00Z,24,NA,0.07333939952783819
1982-08-31T00:00:00Z,25,NA,0.07333939952783819
1982-08-31T00:00:00Z,26,NA,0.07333939952783819
1982-08-31T00:00:00Z,27,NA,0.07333939952783819
1982-08-31T00:00:00Z,28,NA,0.07333939952783819
