country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
GBRTENW,2005,2,short,3,6,8263.45,46.16,28.52,21.83,27.58,28.53,47.64,47.8,55.38,70.57,96.79,131.03,181.08,261.79,290.06,419.77,615.2,1127.43,1630.14,3136.14,1516.07,1620.06,1139.73,480.33,.,.
GBRTENW,2005,2,short,3,7,58473.43,20.98,6.11,3.97,3.8,7.87,16.53,20.49,51.5,87.01,215.76,321.52,476.2,852.59,1423.18,2483.46,4248.22,7554.06,12438.97,28241.22,12526.43,15714.79,10683.77,5031.03,.,.
GBRTENW,2005,2,short,3,8,32803.4,4.2,4.07,1.98,0.95,3.94,14.59,15.61,35.95,65.74,110.9,191.5,260.11,367.11,504.84,869.66,1788.41,3763.45,6989.95,17810.43,7742.18,10068.25,6869.6,3198.65,.,.
GBRTENW,2005,2,short,3,9,8162.58,0,1.02,0,0.95,3.94,10.7,15.61,14.57,28.04,52.43,60.47,75.03,109.33,187.68,382.61,711.55,1219.95,1859.26,3429.44,1723.23,1706.21,1260.27,445.94,.,.
GBRTENW,2005,2,short,3,10,21436.75,15.74,15.28,5.95,0.95,5.9,7.78,11.71,12.63,27.07,39.32,62.49,104.04,142.43,235.86,373.57,741.66,1668.51,3557.32,14408.53,4768.78,9639.75,5756.77,3882.97,.,.
GBRTENW,2005,2,short,3,11,20092.66,9.44,6.11,6.95,8.56,8.86,16.53,7.8,11.66,21.27,55.45,83.66,188.08,421.28,682.48,1212.11,2038.3,3340.04,4443.36,7530.73,3491.82,4038.91,2657.22,1381.69,.,.
GBRTENW,2005,2,short,3,12,14045.95,13.64,6.11,1.98,1.9,7.87,17.5,23.41,64.13,139.21,247.01,390.05,450.19,547.66,578.1,769.24,1102.95,1785.18,2692.58,5207.22,2530.23,2677,1858.66,818.34,.,.
GBRTENW,2005,2,short,3,13,4476.36,1.05,2.04,0,1.9,3.94,2.92,9.76,14.57,8.7,19.16,32.25,45.02,88.27,109.4,159.67,263.95,536.06,880.97,2296.75,963.65,1333.1,871.75,461.36,.,.
GBRTENW,2005,2,short,3,14,6436.28,5.25,1.02,0,0.95,4.92,6.81,13.66,18.46,24.17,31.25,25.2,54.02,80.24,110.4,204.86,351.26,667.81,1294.59,3541.41,1415.07,2126.34,1396.95,729.39,.,.
GBRTENW,2005,2,short,3,15,1704,1183.34,48.89,15.88,15.22,15.74,17.5,21.46,20.4,30.94,20.16,26.21,35.01,41.12,38.14,33.14,26.09,37.21,34.47,43.07,28.86,14.21,11.84,2.37,.,.
GBRTENW,2005,2,short,3,16,7041.45,33.57,31.58,18.86,42.8,165.3,173.08,188.29,205.99,253.28,276.25,275.15,272.11,276.84,224.82,224.95,293.05,488.79,981.33,2615.41,1001.78,1613.62,1005.2,608.42,.,.
GBRTENW,2006,2,short,3,0,261711,1505,267,135,168,381,444,585,797,1466,2336,3342,4757,7789,10159,13747,20755,33080,48130,111868,50484,61384,40982,20402,.,.
GBRTENW,2006,2,short,3,1,4522.45,27.79,22.86,8.12,5.03,10.11,11.31,17.48,28.65,48.9,43.58,48.57,49.3,73.31,110.3,156.36,287.67,533.66,906.8,2132.66,998.2,1134.46,767.89,366.57,.,.
GBRTENW,2006,2,short,3,2,67266.7,8.24,45.71,32.48,31.19,52.55,62.69,122.35,237.36,569.49,1014.46,1597.64,2456.98,4372.53,5439.99,6704.61,8270.13,10551.85,11189.21,14507.24,8386.1,6121.14,4545.23,1575.91,.,.
GBRTENW,2006,2,short,3,3,591.18,9.26,3.12,2.03,2.01,1.01,5.14,2.06,5.12,10.19,11.15,8.09,8.05,21.09,23.06,32.07,43.1,63.2,85.01,256.42,92.43,164,103.88,60.11,.,.
GBRTENW,2006,2,short,3,4,4102.79,21.62,14.54,9.14,12.07,16.17,21.58,25.7,29.67,31.58,53.71,57.67,79.48,122.52,122.34,211.49,330.76,501.56,748.92,1692.25,689.09,1003.16,631.88,371.29,.,.
GBRTENW,2006,2,short,3,5,10479.69,0,0,0,1.01,10.11,12.33,16.45,22.51,30.56,39.52,33.39,28.17,48.2,44.12,85.2,244.57,703.19,1809.54,7350.82,2788.18,4562.64,3012.66,1549.98,.,.
GBRTENW,2006,2,short,3,6,8290.86,46.32,31.17,21.32,21.13,48.51,50.36,34.96,49.11,66.22,95.26,146.71,203.24,265.12,326.9,399.93,610.41,992.09,1581.83,3300.26,1628.75,1671.52,1182.36,489.16,.,.
GBRTENW,2006,2,short,3,7,55063.28,30.88,12.47,11.17,15.09,20.21,20.56,29.82,49.11,103.91,205.73,294.44,489.99,856.63,1336.68,2200.12,3974.19,6932.59,11020.2,27459.5,12464.13,14995.37,10136.8,4858.57,.,.
GBRTENW,2006,2,short,3,8,30950.6,6.18,0,4.06,3.02,5.05,4.11,15.42,30.69,72.33,104.39,180.1,245.5,323.37,470.3,776.81,1666.85,3440.71,6191.71,17409.99,7611.78,9798.21,6623.99,3174.22,.,.
GBRTENW,2006,2,short,3,9,7851.77,1.03,0,0,0,3.03,6.17,9.25,17.39,28.53,42.56,63.74,62.38,125.53,212.59,355.83,723.67,1176.66,1697.21,3326.2,1728.36,1597.83,1106.32,491.52,.,.
GBRTENW,2006,2,short,3,10,19235.52,26.76,14.54,1.02,6.04,11.12,5.14,13.37,11.25,25.47,40.54,55.65,95.58,158.67,244.67,327.76,688.59,1555.84,3135.33,12818.17,4335.8,8482.38,4963.98,3518.4,.,.
GBRTENW,2006,2,short,3,11,19505.6,9.26,11.43,10.15,11.07,9.1,12.33,17.48,13.3,16.3,48.65,97.13,181.1,417.77,671.85,1133.64,1854.29,3153.82,4265.79,7571.15,3626.17,3944.97,2661.38,1283.6,.,.
GBRTENW,2006,2,short,3,12,14048.38,19.56,9.35,4.06,4.02,8.08,9.25,38.04,67.53,172.17,304.03,375.38,469.86,548.32,640.77,750.75,1091.52,1722.36,2500.77,5312.54,2629,2683.53,1890.27,793.26,.,.
GBRTENW,2006,2,short,3,13,4343.01,1.03,2.08,0,1.01,3.03,4.11,11.31,8.18,15.28,24.32,22.26,50.31,74.31,113.31,160.37,290.67,513.6,793.45,2254.37,933.5,1320.87,848.21,472.66,.,.
GBRTENW,2006,2,short,3,14,6653.6,2.06,0,1.02,0,6.06,8.22,16.45,22.51,28.53,26.35,39.46,52.32,71.3,106.29,180.42,363.84,689.15,1252.92,3786.71,1514.76,2271.95,1494.01,777.94,.,.
GBRTENW,2006,2,short,3,15,1743.19,1267.21,52.98,7.11,13.08,12.13,14.39,12.34,14.32,24.45,30.4,28.33,20.12,43.18,41.11,41.1,26.06,35.11,27.33,32.45,22.59,9.85,7.5,2.36,.,.
GBRTENW,2006,2,short,3,16,7062.39,27.79,46.75,23.35,42.25,164.73,196.31,202.54,190.3,222.09,251.34,293.42,264.61,267.13,254.7,230.54,288.67,514.6,924,2657.27,1035.17,1622.1,1005.65,616.46,.,.
GBRTENW,2007,2,short,3,0,263265,1456,235,121,192,357,453,543,817,1407,2380,3354,4718,7375,10791,13524,20379,32223,47188,115752,53319,62433,40636,21797,.,.
GBRTENW,2007,2,short,3,1,4843.52,26.77,27.83,10,6.03,13.34,13.23,15.34,26.62,34.72,47.64,45.35,63.57,85.41,117.26,171.37,331.67,544.49,893.64,2369.26,1151.83,1217.43,842.04,375.38,.,.
GBRTENW,2007,2,short,3,2,68170.88,9.27,32.98,30,46.24,62.58,93.65,133.96,231.38,560.55,1020.72,1659.87,2488.15,4078.35,5851.01,6630.22,8325.75,10335.23,11240.24,15340.72,8930.3,6410.42,4690,1720.41,.,.
GBRTENW,2007,2,short,3,3,614.2,7.21,5.15,2,10.05,2.05,1.02,6.14,5.12,6.13,10.14,13.1,17.15,24.11,28.06,39.08,51.1,58.16,87.95,240.47,94.45,146.03,91.9,54.13,.,.
GBRTENW,2007,2,short,3,4,4115.77,35.01,15.46,10,14.07,15.39,29.52,33.75,28.67,26.55,51.7,59.46,73.66,110.52,118.26,188.4,336.68,510.39,680.34,1777.95,785.34,992.6,610.16,382.44,.,.
GBRTENW,2007,2,short,3,5,11756.05,0,0,1,3.02,6.16,19.34,27.61,31.74,40.84,25.34,25.2,33.3,29.14,60.13,95.2,268.54,821.24,1991.48,8276.77,3136.23,5140.54,3203.61,1936.94,.,.
GBRTENW,2007,2,short,3,6,8987.54,33.98,36.07,21,16.08,31.8,43.77,29.66,47.1,72.49,112.51,141.09,175.56,279.33,330.74,416.89,639.29,1125.07,1757.96,3677.13,1876.61,1800.53,1254.51,546.01,.,.
GBRTENW,2007,2,short,3,7,54106.5,19.56,9.28,5,9.05,17.44,22.4,27.61,49.14,115.38,193.6,275.13,472.2,786.73,1303.9,2069.44,3662.37,6461.65,10399.17,28207.44,13084.91,15122.54,9880.1,5242.44,.,.
GBRTENW,2007,2,short,3,8,29985.7,6.18,2.06,1,0,6.16,4.07,19.43,31.74,45.95,111.5,176.37,218.95,321.53,527.17,762.64,1507.03,3200.74,5884.47,17158.73,7575.2,9583.52,6369.81,3213.71,.,.
GBRTENW,2007,2,short,3,9,7611.59,0,0,0,3.02,1.03,5.09,9.2,16.38,27.57,48.65,73.57,78.7,129.62,199.44,352.76,643.29,1106.02,1674.06,3243.19,1706.19,1537,1102.78,434.22,.,.
GBRTENW,2007,2,short,3,10,19110.41,19.56,15.46,4,3.02,5.13,6.11,13.29,16.38,36.76,54.74,69.54,83.75,141.67,228.51,332.71,682.37,1486.06,2969.03,12942.33,4500.57,8441.76,4733.81,3707.95,.,.
GBRTENW,2007,2,short,3,11,19954.37,16.48,12.37,5,12.06,7.18,11.2,13.29,21.5,24.51,57.78,103.8,193.72,377.79,786.75,1171.51,1891.81,3124.53,4143.7,7979.39,3957.5,4021.89,2618.02,1403.87,.,.
GBRTENW,2007,2,short,3,12,14038.17,16.48,6.18,4,7.04,2.05,13.23,26.59,64.5,149.07,295.98,361.8,475.23,572.72,731.63,714.53,1045.1,1709.67,2460.54,5381.82,2684.53,2697.29,1858.26,839.03,.,.
GBRTENW,2007,2,short,3,13,4414.95,0,1.03,0,4.02,4.1,7.13,6.14,8.19,13.27,20.27,24.19,30.27,73.35,98.22,148.32,314.63,508.39,805.69,2347.74,1019.4,1328.34,862.34,465.99,.,.
GBRTENW,2007,2,short,3,14,6955.81,3.09,1.03,1,3.02,4.1,8.14,10.23,21.5,32.67,27.37,31.24,38.34,59.28,106.24,167.36,350.71,692.89,1298,4099.6,1665.13,2434.47,1548.37,886.1,.,.
GBRTENW,2007,2,short,3,15,1720.23,1240.79,38.14,11,14.07,16.41,9.16,14.32,19.45,20.42,34.46,23.18,27.24,50.24,63.14,21.05,29.06,31.08,19.21,37.8,21.56,16.25,13.89,2.35,.,.
GBRTENW,2007,2,short,3,16,6879.32,21.62,31.95,16,41.21,162.09,165.93,156.46,197.6,200.12,267.6,271.1,248.21,255.21,240.53,242.52,299.6,507.39,882.52,2671.65,1129.25,1542.4,956.38,586.02,.,.
GBRTENW,2008,2,short,3,0,266076,1449,270,137,140,351,458,586,859,1411,2400,3402,4889,7055,11132,13570,20313,31564,46263,119827,56952,62875,39813,23062,.,.
GBRTENW,2008,2,short,3,1,3698.92,42.86,22.5,8.12,4.06,9.13,12.16,18.34,25.54,34.61,54.71,45.45,48.42,81.38,92.36,135.26,266.45,401.87,656.03,1739.68,828.95,910.73,610.76,299.97,.,.
GBRTENW,2008,2,short,3,2,68482.09,7.14,38.86,33.49,31.45,42.61,62.82,139.62,246.16,515.13,1043.48,1635.34,2499.47,3807.81,6056.39,6787,8383.03,10247.08,11084.84,15820.35,9688.49,6131.86,4411.19,1720.67,.,.
GBRTENW,2008,2,short,3,3,571.95,6.12,4.09,4.06,3.04,4.06,4.05,7.13,8.17,6.11,10.13,9.09,16.14,19.09,25.1,39.07,41.07,54.12,72.78,238.52,85.97,152.55,88.78,63.77,.,.
GBRTENW,2008,2,short,3,4,4134.63,23.47,9.2,12.18,7.1,18.26,28.37,23.44,25.54,40.72,37.48,71.72,81.7,92.43,121.47,176.34,338.57,509.1,692.42,1825.12,865.79,959.33,620.39,338.94,.,.
GBRTENW,2008,2,short,3,5,13112.14,0,0,2.03,0,11.16,13.17,23.44,40.86,40.72,47.62,44.44,44.38,49.23,47.18,103.2,281.47,790.7,2105.57,9466.97,3769.17,5697.8,3487.02,2210.78,.,.
GBRTENW,2008,2,short,3,6,9615.83,37.76,42.95,25.37,16.23,43.62,40.53,40.77,39.83,62.1,94.22,138.38,178.53,262.23,389.5,434.83,694.16,1238.67,1723.48,4112.66,2147.09,1965.57,1357.37,608.2,.,.
GBRTENW,2008,2,short,3,7,53357.13,20.41,17.39,6.09,4.06,10.14,23.31,23.44,58.22,98.75,196.54,302.02,469.03,749.51,1368.29,1973.78,3639.09,6155.26,9986.06,28255.75,13426.96,14828.79,9401.05,5427.74,.,.
GBRTENW,2008,2,short,3,8,29896.26,3.06,1.02,5.07,6.09,4.06,10.13,19.36,25.54,55.99,108.4,158.58,242.08,302.41,498.93,690.32,1339.24,3021.51,5746.61,17657.84,8235.27,9422.57,6062.71,3359.86,.,.
GBRTENW,2008,2,short,3,9,7516.94,1.02,0,0,0,4.06,5.07,5.1,16.34,24.43,38.5,71.72,77.67,100.47,214.83,316.61,616.03,1115.4,1523.33,3386.37,1797.08,1589.29,1092.1,497.19,.,.
GBRTENW,2008,2,short,3,10,19924.38,18.37,18.41,5.07,4.06,9.13,10.13,15.29,17.36,34.61,70.92,74.75,100.87,148.7,246.95,323.62,676.13,1456.14,3009.26,13684.62,4816.1,8868.52,4839.04,4029.47,.,.
GBRTENW,2008,2,short,3,11,20692.83,7.14,11.25,2.03,8.12,8.12,13.17,14.27,24.51,38.69,62.81,110.1,207.79,421.97,804.11,1224.35,1990.33,3117.72,4225.3,8401.06,4241.98,4159.08,2623.82,1535.26,.,.
GBRTENW,2008,2,short,3,12,14064.38,12.25,5.11,3.04,5.07,12.17,13.17,28.54,70.48,144.56,284.68,366.66,484.16,563.64,695.69,760.46,1057.77,1667.59,2393.66,5495.67,2872.67,2623,1746.72,876.28,.,.
GBRTENW,2008,2,short,3,13,4537.29,1.02,2.05,2.03,1.01,4.06,6.08,6.11,7.15,9.16,23.3,37.37,34.29,77.36,133.52,161.31,303.51,492.06,804.63,2431.27,1081.73,1349.54,865.34,484.2,.,.
GBRTENW,2008,2,short,3,14,7416.8,1.02,1.02,0,1.01,4.06,13.17,10.19,18.39,27.49,26.34,32.32,46.4,86.4,121.47,175.34,372.62,744.6,1308.02,4426.92,1878.96,2547.97,1627.99,919.98,.,.
GBRTENW,2008,2,short,3,15,1746.11,1242.87,54.2,10.15,8.12,14.2,14.19,16.31,13.28,29.52,19.25,21.21,39.34,41.19,70.27,26.05,24.04,33.07,31.34,37.51,24.56,12.95,11.77,1.18,.,.
GBRTENW,2008,2,short,3,16,7308.34,24.49,41.93,18.27,40.58,152.17,188.47,194.65,221.64,248.4,281.64,282.83,318.74,251.17,245.95,242.46,289.48,519.12,899.65,2846.69,1191.23,1655.46,966.95,688.51,.,.
GBRTENW,2009,2,short,3,0,253286,1456,240,132,165,328,429,601,794,1339,2310,3367,4632,6864,10882,13224,19519,29501,43355,114148,55729,58419,36202,22217,.,.
GBRTENW,2009,2,short,3,1,3275.51,25.83,23.49,10.08,9.11,12.3,12.14,14.33,27.52,39.56,52.43,46.43,55.45,89.42,97.21,132.29,216.37,349.76,551.85,1509.94,762.15,747.79,481.45,266.33,.,.
GBRTENW,2009,2,short,3,2,67357.06,7.23,33.7,35.27,40.49,44.08,68.8,111.6,223.22,465.61,959.9,1566.42,2442.03,3775.6,5907.03,6765.84,8544.45,10001.7,10682.88,15681.22,9735.31,5945.91,4215.89,1730.02,.,.
GBRTENW,2009,2,short,3,3,587.27,7.23,8.17,3.02,1.01,2.05,3.04,6.14,6.12,4.06,9.07,12.11,27.22,13.06,29.06,28.06,37.06,56.12,77.68,256.97,117.49,139.48,85.52,53.96,.,.
GBRTENW,2009,2,short,3,4,4039.05,17.57,16.34,9.07,9.11,23.57,29.34,26.62,23.44,37.53,41.34,65.6,60.5,108.51,138.31,200.44,297.5,482.05,648.7,1803.51,868.4,935.1,597.59,337.51,.,.
GBRTENW,2009,2,short,3,5,12632.57,0,1.02,0,1.01,4.1,10.12,23.55,19.37,37.53,44.36,41.38,32.26,49.23,79.17,86.19,263.45,817.77,1998.56,9123.49,3685.09,5438.39,3230.81,2207.58,.,.
GBRTENW,2009,2,short,3,6,9567.6,36.17,25.53,14.11,21.26,32.8,40.47,46.07,41.79,57.82,123.01,137.26,171.41,245.14,407.9,437.96,686.16,1151.5,1764.51,4126.73,2203.7,1923.03,1287.05,635.99,.,.
GBRTENW,2009,2,short,3,7,49802.43,27.9,8.17,10.08,4.05,14.35,19.22,27.64,57.08,98.4,155.28,307.83,456.75,674.14,1259.78,1820.99,3200.41,5547.03,9190.77,26922.55,12887.1,14035.45,8677.8,5357.66,.,.
GBRTENW,2009,2,short,3,8,27726.03,6.2,4.09,1.01,3.04,0,8.09,10.24,21.4,53.76,123.01,148.37,188.55,278.3,455,651.43,1317.23,2780.03,5244.08,16432.2,7838.1,8594.1,5362.52,3231.58,.,.
GBRTENW,2009,2,short,3,9,7362.13,1.03,0,1.01,0,1.02,7.08,13.31,12.23,34.49,71.59,70.65,93.77,118.55,208.46,337.74,562.95,987.14,1578.88,3262.22,1782.78,1479.44,1029.43,450.01,.,.
GBRTENW,2009,2,short,3,10,18012.98,15.5,21.45,11.08,15.18,11.28,16.19,15.36,29.56,43.62,55.46,74.69,107.89,154.72,258.57,308.68,664.12,1312.85,2645.25,12251.55,4614.8,7636.75,4086.03,3550.73,.,.
GBRTENW,2009,2,short,3,11,19014.72,9.3,6.13,6.05,3.04,11.28,7.08,11.26,14.27,25.36,45.37,100.93,181.49,386.8,777.72,1142.51,1814.07,2823.12,3753.99,7894.97,4044.71,3850.25,2394.6,1455.65,.,.
GBRTENW,2009,2,short,3,12,13563.13,21.7,8.17,0,3.04,3.08,6.07,34.81,89.69,153.17,258.12,380.5,459.77,530.47,703.55,699.53,992.68,1539.34,2321.4,5358.02,2899.44,2458.57,1635.47,823.11,.,.
GBRTENW,2009,2,short,3,13,4194.5,1.03,0,1.01,6.07,9.22,6.07,12.29,9.17,11.16,30.25,32.3,53.44,72.34,113.25,163.36,265.45,457.99,781.87,2168.23,1009.39,1158.84,704.23,454.6,.,.
GBRTENW,2009,2,short,3,14,7459.38,2.07,1.02,1.01,1.01,8.2,11.13,17.41,18.35,26.37,27.22,32.3,38.31,67.31,112.25,174.38,348.59,670.45,1286.3,4615.69,2039.21,2576.47,1560.5,1015.97,.,.
GBRTENW,2009,2,short,3,15,1773.78,1251.4,40.85,13.1,20.25,17.43,17.2,16.38,20.39,25.36,33.27,39.36,23.19,52.24,60.13,32.07,18.03,27.06,22.2,43.88,27.58,16.3,10.56,5.74,.,.
GBRTENW,2009,2,short,3,16,6917.87,25.83,41.87,16.12,27.33,133.25,166.95,213.98,180.41,225.2,280.31,310.86,239.97,248.16,274.61,242.53,290.49,497.08,806.08,2696.84,1213.72,1483.12,842.55,640.58,.,.
GBRTENW,2010,2,short,3,0,255326,1420,229,135,147,342,394,577,772,1363,2259,3351,4807,6744,10786,13347,19352,29015,43008,117278,54862,62416,39156,23260,.,.
GBRTENW,2010,2,short,3,1,2828.61,23.62,15.4,4,6.08,13.31,11.35,18.48,13.24,30.56,35.5,53.49,45.35,57.37,101.34,140.25,173.29,301.57,483.9,1300.5,649.67,650.84,422.55,228.29,.,.
GBRTENW,2010,2,short,3,2,68130.88,13.35,40.05,35,39.54,61.44,63.95,132.44,227.12,465.54,953.51,1597.78,2443.81,3682.48,5926.78,6748.13,8454.98,9952.87,10984.63,16307.49,9827.72,6479.77,4700.97,1778.8,.,.
GBRTENW,2010,2,short,3,3,616.12,7.19,4.11,4,7.1,8.19,1.03,4.11,9.17,11.21,12.17,15.14,21.16,11.07,26.09,37.07,45.07,63.12,89.72,239.4,97.04,142.36,87.9,54.46,.,.
GBRTENW,2010,2,short,3,4,4087.83,22.59,17.46,8,7.1,15.36,14.44,19.51,37.68,28.52,48.69,55.51,82.64,119.76,122.41,166.3,273.45,427.81,722.83,1897.77,826.38,1071.39,644.94,426.45,.,.
GBRTENW,2010,2,short,3,5,14247.67,0,0,3,2.03,6.14,8.25,18.48,19.35,43.8,47.68,38.35,24.19,58.37,73.24,111.2,296.49,886.68,2170.51,10439.9,4109.44,6330.46,3727.73,2602.73,.,.
GBRTENW,2010,2,short,3,6,10138.47,52.36,39.02,17,23.32,37.89,37.13,40.04,32.59,72.33,88.25,129.2,195.5,252.61,396.32,474.85,685.13,1194.26,1898.32,4472.34,2205.39,2266.95,1546.16,720.79,.,.
GBRTENW,2010,2,short,3,7,48923.35,16.43,7.19,9,5.07,15.36,18.57,37.99,51.94,95.76,199.83,313.9,452.48,668.26,1214.05,1797.23,3021,5243.94,8797.98,26957.37,12321.17,14636.2,9170.01,5466.19,.,.
GBRTENW,2010,2,short,3,8,27540.8,7.19,1.03,2,0,3.07,10.31,10.27,22.41,46.86,65.93,151.4,219.69,285.82,404.35,708.27,1298.15,2644.01,4886.42,16773.61,7617.23,9156.39,5798.1,3358.28,.,.
GBRTENW,2010,2,short,3,9,7276.39,0,0,0,2.03,2.05,3.09,13.35,16.3,36.67,54.78,84.78,89.69,113.73,231.77,325.59,557.92,984.87,1416.43,3343.36,1704.86,1638.49,1132.09,506.41,.,.
GBRTENW,2010,2,short,3,10,17178.35,16.43,19.51,8,7.1,10.24,7.22,15.4,16.3,33.62,65.93,63.59,115.89,145.93,245.82,337.61,599.99,1208.29,2481.02,11780.47,4178.9,7601.57,4147.1,3454.47,.,.
GBRTENW,2010,2,short,3,11,19864.52,12.32,6.16,9,7.1,8.19,5.16,13.35,16.3,24.45,60.86,99.92,190.47,369.36,822.75,1151.07,1943.21,2906.51,3833.93,8384.42,4217.72,4166.7,2635.89,1530.81,.,.
GBRTENW,2010,2,short,3,12,13827.43,8.21,4.11,0,3.04,10.24,10.31,30.8,91.66,152.8,259.68,358.31,488.76,546.48,665.22,724.3,1067.77,1570.98,2350.97,5483.77,2844.84,2638.93,1767.5,871.44,.,.
GBRTENW,2010,2,short,3,13,4189.49,3.08,0,0,4.06,3.07,5.16,12.32,5.09,14.26,26.37,34.32,48.37,64.41,120.4,172.31,258.43,433.82,746.02,2237.99,1003.1,1234.89,766.73,468.17,.,.
GBRTENW,2010,2,short,3,14,7865.77,3.08,2.05,1,0,3.07,4.13,18.48,14.26,19.36,22.32,29.27,48.37,60.39,117.39,168.3,330.55,706.34,1348.88,4968.54,2095.07,2873.47,1713.49,1159.99,.,.
GBRTENW,2010,2,short,3,15,1709.37,1213.62,40.05,20,9.12,14.34,18.57,16.43,14.26,25.47,28.4,33.31,37.29,41.26,51.17,31.06,28.05,32.06,18.15,36.78,21.45,15.33,9.53,5.79,.,.
GBRTENW,2010,2,short,3,16,6900.96,20.54,32.86,15,24.33,130.04,175.34,175.56,184.34,261.8,289.1,292.71,303.33,266.7,266.89,253.46,318.53,457.87,778.28,2654.28,1142.02,1512.26,885.34,626.93,.,.
GBRTENW,2011,2,short,3,0,249707,1309,234,97,125,262,425,567,824,1219,2201,3369,4736,6480,10736,13720,18727,27769,41482,115425,51643,63782,40555,23227,.,.
GBRTENW,2011,2,short,3,1,3108.19,26.95,26.8,5.05,3.05,7.16,6.07,8.16,22.63,32.78,25.29,54.67,58.46,69.39,105.28,140.37,189.3,344.67,542.07,1440.04,696.93,743.11,488.24,254.87,.,.
GBRTENW,2011,2,short,3,2,68909.61,12.44,34.02,24.25,26.42,40.94,81.96,152.97,253.06,421.02,924.5,1636.92,2514.65,3582.91,5977.15,7242,8333.35,9799.06,10867.65,16984.36,9731.41,7252.95,5258.42,1994.53,.,.
GBRTENW,2011,2,short,3,3,574.35,4.15,4.12,2.02,4.07,2.05,3.04,5.1,6.17,9.22,7.08,12.15,11.09,20.11,26.07,29.08,38.06,49.1,88.83,252.86,101.17,151.7,81.55,70.15,.,.
GBRTENW,2011,2,short,3,4,3628.93,30.06,24.74,3.03,15.24,14.33,28.33,16.32,24.69,30.73,57.65,61.75,57.45,89.5,141.38,144.38,256.41,372.72,630.9,1629.31,710.21,919.1,583.56,335.54,.,.
GBRTENW,2011,2,short,3,5,22035.73,0,1.03,0,1.02,0,1.01,8.16,12.34,16.39,18.21,26.32,38.3,49.27,86.23,158.42,410.66,1376.68,3485.6,16346.09,6284.59,10061.5,6223.26,3838.24,.,.
GBRTENW,2011,2,short,3,6,10425.26,40.42,24.74,17.18,17.28,32.75,42.5,40.79,41.15,50.19,92.05,137.68,175.37,230.28,393.06,485.27,712.14,1166.27,1859.39,4866.75,2369.75,2497,1724.21,772.79,.,.
GBRTENW,2011,2,short,3,7,44007.35,15.55,8.25,3.03,2.03,11.26,24.29,33.65,44.23,66.58,164.87,272.31,406.17,620.45,1153.11,1656.35,2785.46,4870.47,7870.62,23998.66,10514.17,13484.48,8599.88,4884.6,.,.
GBRTENW,2011,2,short,3,8,22544.15,1.04,2.06,5.05,0,3.07,8.1,9.18,19.55,50.19,89.01,139.7,212.66,245.36,400.08,654.72,1131.81,2269.41,4035.75,13267.41,5655.11,7612.29,4837.96,2774.33,.,.
GBRTENW,2011,2,short,3,9,6160.62,2.07,0,0,0,0,4.05,8.16,21.6,19.46,37.43,73.9,63.5,89.5,174.47,288.76,488.78,848.65,1261.8,2778.5,1420.42,1358.08,938.36,419.72,.,.
GBRTENW,2011,2,short,3,10,16718.13,16.58,22.68,8.08,8.13,8.19,12.14,22.44,21.6,31.76,62.71,94.15,102.8,138.77,234.63,300.79,592.95,1068.08,2299.51,11672.14,3970.02,7702.12,4232.16,3469.96,.,.
GBRTENW,2011,2,short,3,11,20337.24,9.33,3.09,4.04,5.08,5.12,10.12,15.3,13.37,28.68,63.72,94.15,205.61,368.04,823.22,1252.29,1922.08,2786.42,3983.26,8744.32,4370.6,4373.72,2790.72,1582.99,.,.
GBRTENW,2011,2,short,3,12,13008.03,6.22,4.12,0,2.03,5.12,12.14,36.71,86.41,147.51,290.3,363.42,486.8,541.01,721.95,730.92,1014.63,1423.77,2062.29,5072.68,2406.54,2666.14,1772.93,893.21,.,.
GBRTENW,2011,2,short,3,13,4030.15,1.04,0,1.01,2.03,4.09,6.07,10.2,7.2,18.44,23.26,25.31,42.33,79.44,116.31,194.51,236.38,423.82,761.12,2077.58,909.48,1168.1,741.37,426.73,.,.
GBRTENW,2011,2,short,3,14,5858.57,3.11,1.03,2.02,1.02,3.07,9.11,8.16,25.72,18.44,28.32,24.3,35.28,50.28,90.24,156.41,299.48,499.97,914.55,3688.07,1396.92,2291.15,1387.42,903.73,.,.
GBRTENW,2011,2,short,3,15,1582.21,1121.41,48.45,7.07,12.2,12.28,12.14,19.38,14.4,26.63,28.32,25.31,29.23,34.19,34.09,43.11,23.04,27.05,27.25,36.65,20.44,16.22,12.71,3.51,.,.
GBRTENW,2011,2,short,3,16,6778.47,18.66,28.86,15.16,25.41,112.58,163.93,172.34,209.86,250.97,288.27,326.98,296.31,271.51,258.7,242.64,292.47,442.86,791.4,2569.57,1085.24,1484.33,882.23,602.1,.,.
GBRTENW,2012,2,short,3,0,259093.01,1310,203,130,128,251,388,515,787,1155,2043,3363,4705,6633,10212,14609,18874,28050,42662,123075.01,53117,69958.01,45702,24256.01,.,.
GBRTENW,2012,2,short,3,1,2924.68,30.8,14.57,4.09,6.19,7.2,8.1,12.24,15.19,20.28,39.33,43.5,46.41,68.36,107.37,135.33,188.29,338.69,469.3,1369.42,631.88,737.53,493.34,244.2,.,.
