"","country","Sex","Year","ax","rhobar","phibar","H","D","Dc","mort","int","adot"
"319","England and Wales","Males",1933,9.32627884807166,0.00148762194626724,0.052696102872683,0.499058548685541,0.262216036041363,7.27976752841712,0.000742410449496886,0.0138177632101028,0.0145601736595997
"320","England and Wales","Males",1934,9.40407873081867,-0.00421820850046876,0.0452006657779118,0.503683546956397,0.251597591437772,7.30794284298387,-0.00212464221931773,0.0113723786411063,0.00924773642178861
"321","England and Wales","Males",1935,9.44659018638982,-0.00655942771973817,0.0338785857829606,0.507368086263685,0.243508320907107,7.31670847788674,-0.00332804428914852,0.00824971753871611,0.00492167324956759
"322","England and Wales","Males",1936,9.46458970131784,-0.00553022312325585,0.0202853906948157,0.509590074835273,0.238591348310331,7.31587826467539,-0.0028181468152357,0.00483991871687792,0.00202177190164221
"323","England and Wales","Males",1937,9.47330640035025,-0.00113855883728966,0.00672194849608568,0.510048185081477,0.237037573838563,7.31725646954252,-0.000580719868568067,0.00159335436297993,0.00101263449441186
"324","England and Wales","Males",1938,9.50132507156453,0.0061980025053064,0.00142020979332887,0.509250085804482,0.237382045046188,7.33830469497053,0.00315633330764368,0.000337132305135032,0.00349346561277871
"325","England and Wales","Males",1939,9.56399515478259,0.0131014164723445,0.0047672395862408,0.50804004178278,0.237766183008581,7.38530345841185,0.00665604417202349,0.00113348835990788,0.00778953253193137
"326","England and Wales","Males",1940,9.65619571591895,0.0179044427288725,0.00954126499551051,0.506706593152979,0.237647124653986,7.45237228176341,0.00907229917744961,0.0022674541917448,0.0113397533691944
"327","England and Wales","Males",1941,9.76933351580962,0.0206042924652752,0.0139731600602926,0.505374947305284,0.23685305602967,7.53198483234912,0.0104128932189011,0.00330958566267202,0.0137224788815732
"328","England and Wales","Males",1942,9.89349636856003,0.0211997190232719,0.0175603794586747,0.504143477551841,0.235327327177684,7.61603940147686,0.0106877000715142,0.00413243716223582,0.01482013723375
"329","England and Wales","Males",1943,10.0138289926473,0.0197121222241578,0.0180695228614371,0.502927791630799,0.23348824433608,7.69430386756205,0.00991377409855209,0.00421902116890761,0.0141327952674597
"330","England and Wales","Males",1944,10.1155164888993,0.0166742554873131,0.0147224952560364,0.501640496466661,0.231994299178964,7.75846000374263,0.0083644818008677,0.00341553496908978,0.0117800167699575
"331","England and Wales","Males",1945,10.1842831641823,0.012512054195666,0.00708195515740081,0.500185448708241,0.231645439770475,7.80185045578992,0.00625834744212102,0.0016405026168709,0.00789885005899192
"332","England and Wales","Males",1946,10.2039134613748,0.00725339171805218,-0.00576620996537044,0.498358964669442,0.233434733688847,7.81690997523018,0.00361479278695039,-0.00134603368766023,0.00226875909929016
"333","England and Wales","Males",1947,10.1615095214427,0.000912968738355146,-0.0221537805512412,0.496069750544329,0.238070346178777,7.79746927661726,0.000452896174290608,-0.00527415820500265,-0.00482126203071204
"334","England and Wales","Males",1948,10.0579465761765,-0.00644468859540347,-0.0357211029857615,0.493777996241649,0.24502431443594,7.74362072684458,-0.00318224542103973,-0.00875253876998182,-0.0119347841910216
"335","England and Wales","Males",1949,9.90656799683743,-0.0128854100019348,-0.0449043080474644,0.491724870046833,0.253590386688478,7.66242053511333,-0.00633607655870154,-0.0113873008417351,-0.0177233774004366
"336","England and Wales","Males",1950,9.73046897228221,-0.0161696409412852,-0.0497386731342234,0.489739105256158,0.263202218402391,7.56696128181771,-0.00791890548689833,-0.013091329109319,-0.0210102345962173
"337","England and Wales","Males",1951,9.55399056367823,-0.0161638703981708,-0.0497452569550657,0.487703159918044,0.273125271523629,7.47118966887613,-0.00788317066969365,-0.013586686812865,-0.0214698574825587
"338","England and Wales","Males",1952,9.39741530660431,-0.0128508315367209,-0.0464981034416729,0.48535559415398,0.282913002069258,7.38732002096198,-0.00623722297587789,-0.0131549180352106,-0.0193921410110885
"339","England and Wales","Males",1953,9.27018239402609,-0.00623995573653176,-0.0443442217116789,0.481950764992393,0.293140145808798,7.32235625460185,-0.00300735144074016,-0.0129990716183392,-0.0160064230590794
"340","England and Wales","Males",1954,9.17120714440587,0.0016153037926781,-0.0440113308608502,0.477008021550575,0.304416946728476,7.2766335224496,0.000770512866348521,-0.0133977949621168,-0.0126272820957683
"341","England and Wales","Males",1955,9.0874686383563,0.00710779947099972,-0.0447335803977253,0.47079296996884,0.316826460967298,7.24195090310355,0.00334630202289491,-0.0141727819638074,-0.0108264799409125
"342","England and Wales","Males",1956,9.01014766639416,0.00987468152944576,-0.0445360181308716,0.463892319250242,0.329881587889442,7.21191267503171,0.00458078891655212,-0.0146916123792849,-0.0101108234627328
"343","England and Wales","Males",1957,8.93235447993093,0.00991990278439352,-0.0431379795678957,0.456950847212808,0.342949667501497,7.1810538376981,0.00453290798159731,-0.0147941557494962,-0.0102612477678989
"344","England and Wales","Males",1958,8.84759992925806,0.00724638990014174,-0.040871633540181,0.450588917746485,0.355417270882986,7.14407490499566,0.00326514298267393,-0.0145264844493806,-0.0112613414667067
"345","England and Wales","Males",1959,8.75200375891564,0.00286805679816886,-0.0383923143287484,0.445186220865665,0.366937636562353,7.09783927343993,0.00127681936720487,-0.0140875850819499,-0.0128107657147451
"346","England and Wales","Males",1960,8.6500909199754,-0.000443623667345444,-0.0360342018508975,0.440625241703168,0.377614625808409,7.04584773341068,-0.000195471785649332,-0.0136070416482313,-0.0138025134338807
"347","England and Wales","Males",1961,8.54547886373352,-0.00222466214704494,-0.0344623586457758,0.436605597801518,0.387837833211027,6.99145885284906,-0.000971299946616964,-0.013365806504519,-0.014337106451136
"348","England and Wales","Males",1962,8.44096504938739,-0.00247673853494711,-0.0337399992184145,0.43279654198297,0.398051785402358,6.93751787214993,-0.00107192387332108,-0.0134302669283641,-0.0145021908016851
"349","England and Wales","Males",1963,8.33733587223834,-0.00119989180535852,-0.0343638311733723,0.4287683231702,0.408888612624967,6.88565933342227,-0.000514475597369236,-0.0140509792529588,-0.014565454850328
"350","England and Wales","Males",1964,8.22735742207208,0.00123981363552472,-0.0384799452250833,0.423757572349034,0.421639378042303,6.83234916339087,0.000525380416355186,-0.016224660171806,-0.0156992797554508
"351","England and Wales","Males",1965,8.09836202815496,0.00326642979549556,-0.0460809599572246,0.417076380970798,0.437399477794312,6.76853130908942,0.00136235071780047,-0.0201557878215506,-0.0187934371037502
"352","England and Wales","Males",1966,7.93949193308465,0.00447358552173856,-0.0559554794590634,0.408223001967662,0.456879958985105,6.68524201845852,0.00182622051124319,-0.0255649371602488,-0.0237387166490056
"353","England and Wales","Males",1967,7.74723633736976,0.00490568367936301,-0.0656838249584181,0.397078579953223,0.480038442257023,6.5775615549235,0.00194794190910116,-0.031530761014522,-0.0295828191054208
"354","England and Wales","Males",1968,7.52272395909477,0.00462955403955632,-0.0740410578066557,0.383771277838414,0.506389587848089,6.44344384198084,0.00177668986958252,-0.0374936207465489,-0.0357169308769664
"355","England and Wales","Males",1969,7.27429200233438,0.00387028404116918,-0.0793358633696375,0.36880463972513,0.534814480643401,6.28610036068907,0.00142737871143732,-0.0424299685644285,-0.0410025898529912
"356","England and Wales","Males",1970,7.01323187557294,0.00366135413002567,-0.0817381083912897,0.352750750844015,0.564426669489158,6.11346273878018,0.00129154541847239,-0.0461351682896394,-0.044843622871167
"357","England and Wales","Males",1971,6.75090104255908,0.0043733883430149,-0.0815427269644433,0.336178714043248,0.594480588564475,5.93476962480193,0.00147024006916648,-0.0484755683189746,-0.0470053282498081
"358","England and Wales","Males",1972,6.50046645629137,0.00591705190019069,-0.0780839924640593,0.319801177710826,0.623907060623201,5.76069179351455,0.00189228016625707,-0.0487171542199754,-0.0468248740537183
"359","England and Wales","Males",1973,6.27581837244916,0.00818755677784643,-0.0709665285339449,0.304403454253794,0.651420860989439,5.6026827370608,0.00249232056507552,-0.046229077119014,-0.0437367565539384
"360","England and Wales","Males",1974,6.09964243157808,0.0110106644586963,-0.057350080290266,0.291271111123454,0.674592384366931,5.47859224960171,0.00320708847109199,-0.0386879274066455,-0.0354808389355535
"361","England and Wales","Males",1975,5.9922427854312,0.0135436330015892,-0.037540817364953,0.281622560184485,0.690872150680529,5.40407616563903,0.00381419260010664,-0.0259359052312301,-0.0221217126311234
"362","England and Wales","Males",1976,5.96488361902215,0.0153020528484792,-0.0141962462833138,0.276153008979543,0.698632645140747,5.38774830116812,0.00422570793767151,-0.009917961091981,-0.00569225315430949
"363","England and Wales","Males",1977,5.99988604903126,0.0163319250588862,0.00388534814250669,0.27391957914105,0.699684157287223,5.41686296738758,0.00447363403869327,0.00271851654085727,0.00719215057955054
"364","England and Wales","Males",1978,6.07484928893042,0.0166550572937756,0.0152999174072327,0.273744359906254,0.696407387768196,5.47461834171405,0.00455922799808658,0.0106549755146401,0.0152142035127267
"365","England and Wales","Males",1979,6.17136120246363,0.0162863452999286,0.021366501734284,0.274710953757687,0.690691587331614,5.54694677352732,0.00447403745057041,0.0147576629985763,0.0192317004491467
"366","England and Wales","Males",1980,6.28638258546725,0.0157005723852501,0.0264795429045634,0.276663002648358,0.682860617806937,5.63121122991527,0.00434376749940119,0.0180818370270554,0.0224256045264566
"367","England and Wales","Males",1981,6.42044823315559,0.0154016739526274,0.0314937767353611,0.279549119484287,0.673035812878279,5.72776905958669,0.00430552439204108,0.0211964396256908,0.0255019640177319
"368","England and Wales","Males",1982,6.56951718918688,0.0154338878231883,0.0351174962308199,0.283081172424955,0.661846427906527,5.83385847364071,0.00436904306006337,0.0232423894373891,0.0276114324974525
"369","England and Wales","Males",1983,6.72753613109431,0.0158234079060007,0.036826837502263,0.286877585963979,0.650127252117167,5.94553203488554,0.00453938106179683,0.0239421306695117,0.0284815117313085
"370","England and Wales","Males",1984,6.88662006960257,0.0165897173038494,0.0361655367162884,0.290479798947884,0.63888571244073,6.05789890176426,0.0048189777470244,0.0231056446907873,0.0279246224378117
"371","England and Wales","Males",1985,7.03449317727682,0.0175090572287578,0.0321096367327155,0.29326777921663,0.629445574308443,6.1631404894338,0.0051348423296547,0.0202112687340596,0.0253461110637143
"372","England and Wales","Males",1986,7.15906768574983,0.0182017879604306,0.0250006341836036,0.294712337961655,0.622882207909895,6.25327382696882,0.00536429148490081,0.0155724502194306,0.0209367417043314
"373","England and Wales","Males",1987,7.26104126803431,0.0186126966816866,0.0183820695056169,0.294916387480494,0.618903119880275,6.32859675327039,0.00548918926663318,0.0113767201668824,0.0168659094335156
"374","England and Wales","Males",1988,7.34543474155117,0.018725095845379,0.0133949052775451,0.294179065413217,0.616785855792412,6.39199595448533,0.0055085311955665,0.00826178811486896,0.0137703193104355
"375","England and Wales","Males",1989,7.42011859010647,0.0185245555195512,0.0107330365679486,0.292915098764441,0.615548895564057,6.44801353693819,0.00542612200957672,0.00660670880544938,0.0120328308150261
"376","England and Wales","Males",1990,7.50213140467658,0.0182341629008765,0.0125625309760558,0.291881863303471,0.613438226496297,6.50713860691654,0.00532222144328685,0.00770633672225644,0.0130285581655433
"377","England and Wales","Males",1991,7.61315526895928,0.0184112966101151,0.0196438606320762,0.291893803209904,0.608529451475316,6.5831241317976,0.00537414338955211,0.0119538677352949,0.017328011124847
"378","England and Wales","Males",1992,7.77168995727798,0.0191191061425583,0.0309506591727126,0.293557525603582,0.599317187700599,6.68727026809961,0.00561255749096168,0.0185492620128699,0.0241618195038316
"379","England and Wales","Males",1993,7.97425526341337,0.0203455887245548,0.0408341104756367,0.29650018159753,0.586462463359903,6.81657773788029,0.00603247075153915,0.0239476730186523,0.0299801437701915
"380","England and Wales","Males",1994,8.2135095532578,0.0220840324015227,0.0483669148347055,0.300196664733144,0.570990834593222,6.96563627222365,0.00662955287079581,0.0276170650681677,0.0342466179389636
"381","England and Wales","Males",1995,8.49296578629199,0.0241870712756839,0.056355403358307,0.304616824340882,0.552875760487003,7.13565831944662,0.0073677888421054,0.0311575364892758,0.0385253253313812
"382","England and Wales","Males",1996,8.81921293416491,0.0261604985644363,0.0658283075835612,0.309962575916785,0.531704362254312,7.32935218637785,0.00810877552230003,0.0350011983019981,0.0431099738242982
"383","England and Wales","Males",1997,9.19501802995647,0.0279293158425593,0.0759598073071864,0.316267474675389,0.507428575268195,7.54673695690653,0.00883313419093756,0.0385441767995322,0.0473773109904698
"384","England and Wales","Males",1998,9.60044632074782,0.0295558941370123,0.0812518213619466,0.322691778010348,0.482003020487905,7.77537367530576,0.0095374440297581,0.0391636233166019,0.04870106734636
"385","England and Wales","Males",1999,10.001860265225,0.0310976873916181,0.0783168675952513,0.327984432172981,0.458403322429817,7.99708754318152,0.0101995573410327,0.0359007123079593,0.046100269648992
"386","England and Wales","Males",2000,10.3635741155999,0.032559019274621,0.0665054071408501,0.330990913129389,0.43951283847775,8.19480437319582,0.0107767395203042,0.0292299802665934,0.0400067197868976
"387","England and Wales","Males",2001,10.6777198816291,0.033778756628715,0.0528205178345217,0.331727493905112,0.42564985082816,8.36679580226052,0.0112053422836743,0.0224830455369303,0.0336883878206047
"388","England and Wales","Males",2002,10.9467671731581,0.0347286741946439,0.0399999779177869,0.330600857668142,0.416269296188113,8.51633688536442,0.0114813294744267,0.0166507626553772,0.0281320921298039
"389","England and Wales","Males",2003,11.1753713541345,0.0354528169863948,0.0287028333882865,0.328052279617216,0.410713611576478,8.6473499004439,0.0116303774312388,0.0117886443633811,0.0234190217946198
"390","England and Wales","Males",2004,11.3706251352147,0.0359914220908952,0.0195879648559352,0.324547701734804,0.40820404433454,8.76452096949755,0.0116809333217673,0.00799588647447556,0.0196768197962429
"391","England and Wales","Males",2005,11.5405211677701,0.0363476342487342,0.0128655051441539,0.32051640628933,0.407950043992793,8.87248519616939,0.0116500131065233,0.00524848338954709,0.0168984964960704
"392","England and Wales","Males",2006,11.6886946776637,0.0362505132442218,0.00760321922186089,0.316150450879618,0.409411261548798,8.97222425055072,0.0114606161067783,0.00311284357345413,0.0145734596802324
"393","England and Wales","Males",2007,11.82022551477,0.0354976888630877,0.00421624797076736,0.311639572908602,0.411878071082693,9.0644216340818,0.0110624845965351,0.00173658008140598,0.0127990646779411
"394","England and Wales","Males",2008,11.9511375603696,0.0340487733367856,0.00510795524449622,0.307468962998427,0.413859927907001,9.1546798901647,0.01046894102923,0.00211397798923939,0.0125829190184693
"395","England and Wales","Males",2009,12.1016424443159,0.0318721526644302,0.0109668403752585,0.304206794645276,0.413625704178836,9.25039212785388,0.0096957254004912,0.0045361670728332,0.0142318924733244
"396","England and Wales","Males",2010,12.2914096683368,0.0289340195762595,0.0215074527720703,0.302379316026457,0.409555996948409,9.35850509376927,0.00874904904936546,0.00880850626188609,0.0175575553112516
"397","England and Wales","Males",2011,12.5321289829569,0.0253226715667751,0.0350073845146346,0.302376666179793,0.400739310373029,9.48328171181713,0.0076569850071273,0.0140288351283581,0.0216858201354854
"398","England and Wales","Males",2012,12.8351506009386,0.0211841162517193,0.0517226331686238,0.304634810112799,0.386404149901874,9.62944687799225,0.00645341923174997,0.0199858401002086,0.0264392593319586
"399","England and Wales","Males",2013,13.2114287839779,0.0165904116552496,0.0722943804563416,0.309553827098809,0.365851248089909,9.80079152080912,0.00513562542102721,0.0264489893198393,0.0315846147408665
"400","England and Wales","Males",2014,13.6617423365543,0.0116154114658789,0.0956401885170426,0.317282935772926,0.339106064776334,9.99604432712353,0.00368537185010458,0.0324321679624811,0.0361175398125857
"401","England and Wales","Males",2015,14.1810261503334,0.00637650110519656,0.12211468123005,0.327853580247283,0.306589362457628,10.2113563177277,0.00209055871678945,0.0374390622650376,0.0395296209818271
"402","England and Wales","Males",2016,14.7604285336423,0.0032806346042561,0.150482267696387,0.340613616866196,0.269738064096236,10.4429260651208,0.00111742881817207,0.040590795569235,0.0417082243874071
"403","England and Wales","Males",2017,15.4001094859915,0.00550424929813649,0.180574813896837,0.354195134621454,0.230564604156525,10.6928936704983,0.0019495783211435,0.0416341604867624,0.0435837388079059
"404","England and Wales","Males",2018,16.1096071757435,0.0131915292696768,0.214807930646588,0.367241527661244,0.19077558012337,10.9676932163413,0.00484447736118412,0.0409801075842033,0.0458245849453874
"405","England and Wales","Males",2019,16.853179871264,0.0134576113760544,0.268659442213123,0.388327030008383,0.150397224492878,11.3112251235687,0.00522595425667024,0.0404056344426585,0.0456315886993287
"406","England and Wales","Males",2020,18.0015201704893,0.0239949887083218,0.531554711315208,0.407190425137688,0.0916929040179669,11.7342903467107,0.00977052965331558,0.0487397951249234,0.058510324778239
"407","England and Wales","Males",2021,18.2120189968892,0.0234761993563168,0.0404981382117674,0.406963637381791,0.0889074962091192,11.8480696970042,0.00955395948194675,0.0036005880695391,0.0131545475514859
"408","England and Wales","Males",2022,18.2378775508175,0.0228963696152521,-0.077908722304682,0.403356999191327,0.0965567257960899,11.9029997024271,0.00923541094038355,-0.00752261113669689,0.00171279980368666
"409","England and Wales","Males",2023,18.2602284220784,0.0223102001746805,-0.0709926696150671,0.399938986953625,0.104124479086177,11.9562506019008,0.00892271885659432,-0.00739207474260592,0.0015306441139884
"410","England and Wales","Males",2024,18.2792077061612,0.0217137845382485,-0.0651053989345291,0.396669777436252,0.111606723201794,12.0076386301809,0.00861320208008576,-0.00726620023782836,0.0013470018422574
"411","England and Wales","Males",2025,18.2951635451048,0.0211531314339852,-0.0600339799317911,0.393532456700595,0.119001315401724,12.0572034116568,0.00832444378012676,-0.00714412258068385,0.00118032119944291
"412","England and Wales","Males",2026,18.3082427075082,0.0205970838889734,-0.0556204689653206,0.390514641654648,0.126305146322643,12.1048722198902,0.00804346283403318,-0.00702515147119881,0.00101831136283436
"413","England and Wales","Males",2027,18.3184035605618,0.0200127936037116,-0.0517452307909571,0.387595032531313,0.133513732860583,12.1504519745291,0.00775685938787304,-0.00690869892063307,0.000848160467239974
"414","England and Wales","Males",2028,18.3261181508907,0.0194883810466703,-0.0483159851521185,0.38475330975187,0.140626372399763,12.1941042321432,0.007498219109412,-0.00679450172086326,0.000703717388548744
"415","England and Wales","Males",2029,18.3313853495806,0.0189516940764367,-0.045260409189745,0.381982644994151,0.147639528665276,12.2357172695843,0.00723921823043728,-0.00668222547997149,0.000556992750465798
"416","England and Wales","Males",2030,18.3344622003817,0.0184381937234319,-0.0425210178003966,0.379266769539039,0.154551214818393,12.2753126642863,0.00699299416962099,-0.00657167495636583,0.000421319213255169
"417","England and Wales","Males",2031,18.3354870932803,0.0179466538245732,-0.0400515433793112,0.376587088901837,0.161359280975845,12.3128878968517,0.00675847811932505,-0.00646268824165852,0.000295789877666533
"418","England and Wales","Males",2032,18.334746843926,0.017484343401426,-0.0378143263931196,0.373937578548056,0.16806313989959,12.3485480312429,0.00653805303403193,-0.00635519442681563,0.000182858607216296
"419","England and Wales","Males",2033,18.3324196236342,0.0170487037506912,-0.0357784020941956,0.371308854658489,0.17466191509622,12.3823557493123,0.00633033466308105,-0.0062491242288548,8.12104342262461e-05
"420","England and Wales","Males",2034,18.3286914577282,0.0166353787110712,-0.0339180759002236,0.368691645586226,0.18115481365521,12.4143648537041,0.0061333251519349,-0.00614442271924829,-1.10975673133862e-05
"421","England and Wales","Males",2035,18.3237589673667,0.0162528026112287,-0.032211847755372,0.366077374739934,0.187541862312743,12.4446710941894,0.00594978331208495,-0.006041069916577,-9.1286604492047e-05
"422","England and Wales","Males",2036,18.3178753732291,0.0159075747597253,-0.030641589636937,0.363458539044211,0.193823933979545,12.4734080353983,0.00578174388190634,-0.00593907344681799,-0.000157329564911655
"423","England and Wales","Males",2037,18.3111015009568,0.015573065597941,-0.0291919093172323,0.360831754822188,0.200000443242757,12.5005982650357,0.0056192565876661,-0.00583839480254882,-0.000219138214882723
"424","England and Wales","Males",2038,18.3037817282124,0.0152954857794925,-0.0278496529576614,0.358195291379909,0.206075056002644,12.5265165390911,0.00547877098558257,-0.00573911879290427,-0.000260347807321705
"425","England and Wales","Males",2039,18.2958677220509,0.0150049788342873,-0.0266035124284285,0.355538618074467,0.212045394718235,12.5510475724184,0.00533484943897914,-0.00564115229377759,-0.000306302854798449
"426","England and Wales","Males",2040,18.2875185021336,0.0147454185897923,-0.0254437124994042,0.35285861351393,0.217912907980505,12.5743059549104,0.00520304795927665,-0.00554451338056508,-0.000341465421288429
"427","England and Wales","Males",2041,18.2789945549523,0.0145346757801091,-0.0243617595685428,0.350161911969238,0.223682138893453,12.5965668605322,0.00508948986101597,-0.0054492904874997,-0.000359800626483733
"428","England and Wales","Males",2042,18.270383988609,0.0143405063798917,-0.0233502382514221,0.347443753988898,0.22935428250679,12.6178936709049,0.00498251937073133,-0.00535547714051753,-0.000372957769786199
"429","England and Wales","Males",2043,18.2617886386478,0.0141660436014127,-0.0224026455225685,0.344703608126959,0.234931297798929,12.6383838678538,0.00488308634229078,-0.00526308258674637,-0.000379996244455595
"430","England and Wales","Males",2044,18.2532891692862,0.0140062245614898,-0.0215132545615438,0.341940395129314,0.240414865829226,12.6581108605769,0.00478929396082571,-0.00517210620896354,-0.000382812248137828
"431","England and Wales","Males",2045,18.2449864746373,0.0138681853237975,-0.0206770022765689,0.339161299408891,0.24580800910354,12.6772103893288,0.00470355175486247,-0.00508257276383277,-0.0003790210089703
"432","England and Wales","Males",2046,18.2370985606201,0.0137858370748407,-0.0198893958368418,0.336372948220286,0.251116896715605,12.6959659641256,0.00463718266054869,-0.004994563360096,-0.000357380699547304
"433","England and Wales","Males",2047,18.2296123625445,0.0136932216624664,-0.0191464345680818,0.333579543321049,0.256342422257224,12.7143776402754,0.00456777862875943,-0.00490804341477152,-0.000340264786012089
"434","England and Wales","Males",2048,18.2225246061664,0.0136106551439018,-0.0184445443435731,0.330774140708115,0.261485265046731,12.7324353587755,0.0045020527596986,-0.0048229765663454,-0.0003209238066468
"435","England and Wales","Males",2049,18.2159356639226,0.0135496261725034,-0.0177805221988904,0.327966775348696,0.266549480534014,12.7502915882515,0.00444382720297622,-0.00473938895573774,-0.00029556175276152
"436","England and Wales","Males",2050,18.2099327928375,0.0135197704823121,-0.0171514893586069,0.325169692142675,0.271539764858315,12.7681188545791,0.00439621960557306,-0.00465731138740599,-0.000261091781832938
"437","England and Wales","Males",2051,18.2045091023709,0.0134936065522729,-0.0165548512211566,0.322378719267858,0.276457285416063,12.7859157350742,0.00435005159862611,-0.00457670922906775,-0.000226657630441645
"438","England and Wales","Males",2052,18.1995932710239,0.0134477534585416,-0.01598826312827,0.319588130800226,0.281301064866905,12.8035841557055,0.0042977423912776,-0.00449751544335463,-0.000199773052077036
"439","England and Wales","Males",2053,18.1953376626489,0.0134402764673752,-0.015449600966311,0.316821690381316,0.286078359155693,12.821401902381,0.00425817110958604,-0.00441979649405247,-0.000161625384466426
"440","England and Wales","Males",2054,18.1917811412551,0.0134457073117777,-0.0149369358220354,0.314089014243582,0.290792666311909,12.8394650218383,0.00422314895536399,-0.00434355139421955,-0.000120402438855564
"441","England and Wales","Males",2055,18.1888039898119,0.0134332109555664,-0.0144485120550612,0.311373617840997,0.295441357773419,12.857598510368,0.00418274749445604,-0.0042686880193529,-8.59405248968617e-05
"442","England and Wales","Males",2056,18.1864295382535,0.013436986224576,-0.0139827282614524,0.308676063678571,0.300027051468013,12.8758634442351,0.00414767601550529,-0.00419519673176202,-4.75207162567264e-05
"443","England and Wales","Males",2057,18.1847063709012,0.0134199645584282,-0.0135381206932514,0.306022336407356,0.304553765378828,12.8943777887789,0.00410680890867412,-0.00412308563328275,-1.62767246086265e-05
"444","England and Wales","Males",2058,18.1836297896478,0.0134299718879438,-0.0131133487720603,0.30340485438512,0.309023063147184,12.91315176195,0.00407471866505783,-0.00405232720565943,2.23914593984065e-05
"445","England and Wales","Males",2059,18.1831438607677,0.0134433794773537,-0.0127071823944837,0.30081353027208,0.313434503199042,12.9321134282042,0.00404395043936999,-0.00398286940087461,6.10810384953824e-05
"446","England and Wales","Males",2060,18.1832203757005,0.0134379743690288,-0.0123184907760637,0.298251813921319,0.317788639548838,12.951236023696,0.00400790023099102,-0.00391467642502019,9.3223805970836e-05
"447","England and Wales","Males",2061,18.1838724168412,0.0134514789751658,-0.0119462326204777,0.295717727980347,0.322087608624188,12.9705587233994,0.00397784080051143,-0.00384773349679792,0.000130107303713511
"448","England and Wales","Males",2062,18.1850627334205,0.0134579350575369,-0.0115894474338914,0.293207674090607,0.326331470700996,12.9900371318826,0.00394596983628283,-0.00378200142571367,0.000163968410569161
"449","England and Wales","Males",2063,18.1867639982382,0.0134506411511039,-0.0112472478318023,0.290722300039268,0.330520601104054,13.0096421417994,0.00391040133245176,-0.00371744711413355,0.000192954218318208
"450","England and Wales","Males",2064,18.1889703132487,0.0134571086826,-0.0109188127085215,0.288257775100678,0.334656263846267,13.0293813292893,0.00387911620813429,-0.00365404906667092,0.000225067141463366
"451","England and Wales","Males",2065,18.1916964061517,0.0134471417475613,-0.0106033811585281,0.285826040716741,0.338740730351833,13.0493015196186,0.00384354328466225,-0.00359179707783868,0.000251746206823565
"452","England and Wales","Males",2066,18.1949053980281,0.0134570432672331,-0.0103002470548627,0.283414921561409,0.342773791896443,13.0693538019336,0.00381392686203135,-0.00353065474046547,0.000283272121565878
"453","England and Wales","Males",2067,18.1985858454517,0.0134567626966038,-0.0100087542031782,0.281026894557594,0.346756379676691,13.0895350217128,0.00378171223142504,-0.00347059937256793,0.000311112858857105
"454","England and Wales","Males",2068,18.2027254500372,0.0134569294907722,-0.00972829200137205,0.278661229744215,0.350689349325367,13.1098400233357,0.00374992452047976,-0.00341160839200833,0.000338316128471428
