"","Year","country","Sex","Age","Mx","Dx","Nx","delta","sdelta"
"1",1841,"England and Wales","Females",50,0.0148530320504792,983.581892763184,66220.95,0.0338398350525,0.0335219820261138
"2",1841,"England and Wales","Females",51,0.015801810278579,1065.37953944377,67421.36,0.0338398350525,0.0335219820261138
"3",1841,"England and Wales","Females",52,0.0170677954594548,1124.80305111467,65902.07,0.0338398350525,0.0335219820261138
"4",1841,"England and Wales","Females",53,0.0185547948254971,1182.71453642428,63741.72,0.0338398350525,0.0335219820261138
"5",1841,"England and Wales","Females",54,0.0201266874498806,1170.87346393367,58175.17,0.0338398350525,0.0335219820261138
"6",1841,"England and Wales","Females",55,0.0215950963825128,1048.63002266049,48558.71,0.0338398350525,0.0335219820261138
"7",1841,"England and Wales","Females",56,0.0227809377822434,963.0286064814,42273.44,0.0338398350525,0.0335219820261138
"8",1841,"England and Wales","Females",57,0.0237322592403065,964.215350125898,40628.89,0.0338398350525,0.0335219820261138
"9",1841,"England and Wales","Females",58,0.0245874031052837,970.453490360121,39469.54,0.0338398350525,0.0335219820261138
"10",1841,"England and Wales","Females",59,0.0255121693138588,1043.94368150829,40919.44,0.0338398350525,0.0335219820261138
"11",1841,"England and Wales","Females",60,0.0266992045240022,1220.27032227067,45704.37,0.0338398350525,0.0335219820261138
"12",1841,"England and Wales","Females",61,0.0283442398357487,1354.47683543178,47786.67,0.0338398350525,0.0335219820261138
"13",1841,"England and Wales","Females",62,0.0304888136570635,1409.08290261217,46216.39,0.0338398350525,0.0335219820261138
"14",1841,"England and Wales","Females",63,0.0331136891081078,1470.92728930048,44420.52,0.0338398350525,0.0335219820261138
"15",1841,"England and Wales","Females",64,0.0361865587226471,1464.97374840295,40483.92,0.0338398350525,0.0335219820261138
"16",1841,"England and Wales","Females",65,0.0396498022138372,1343.04387295853,33872.65,0.0338398350525,0.0335219820261138
"17",1841,"England and Wales","Females",66,0.0434195619669316,1280.56706235204,29492.86,0.0338398350525,0.0335219820261138
"18",1841,"England and Wales","Females",67,0.0474601731885188,1331.00204760447,28044.61,0.0338398350525,0.0335219820261138
"19",1841,"England and Wales","Females",68,0.0517610883959805,1381.68513070899,26693.51,0.0338398350525,0.0335219820261138
"20",1841,"England and Wales","Females",69,0.0563041251298755,1466.80128540844,26051.4,0.0338398350525,0.0335219820261138
"21",1841,"England and Wales","Females",70,0.0610621788305816,1606.65339446734,26311.76,0.0338398350525,0.0335219820261138
"22",1841,"England and Wales","Females",71,0.0660069536102321,1698.11931114967,25726.37,0.0338398350525,0.0335219820261138
"23",1841,"England and Wales","Females",72,0.071199368799151,1715.81151688641,24098.69,0.0338398350525,0.0335219820261138
"24",1841,"England and Wales","Females",73,0.0767831042073261,1726.17785796782,22481.22,0.0338398350525,0.0335219820261138
"25",1841,"England and Wales","Females",74,0.0829462564972255,1667.16335213981,20099.32,0.0338398350525,0.0335219820261138
"26",1841,"England and Wales","Females",75,0.0899307159079604,1505.64162910289,16742.24,0.0338398350525,0.0335219820261138
"27",1841,"England and Wales","Females",76,0.0980252678821198,1406.1499219574,14344.77,0.0338398350525,0.0335219820261138
"28",1841,"England and Wales","Females",77,0.107233356798251,1401.90671143339,13073.42,0.0338398350525,0.0335219820261138
"29",1841,"England and Wales","Females",78,0.117212950087412,1381.25146938407,11784.12,0.0338398350525,0.0335219820261138
"30",1841,"England and Wales","Females",79,0.12744930373071,1480.61934521685,11617.32,0.0338398350525,0.0335219820261138
"31",1841,"England and Wales","Females",80,0.137239098280328,1560.61166131279,11371.48,0.0338398350525,0.0335219820261138
"32",1841,"England and Wales","Females",81,0.145734986737848,1441.12519130495,9888.67,0.0338398350525,0.0335219820261138
"33",1841,"England and Wales","Females",82,0.152816764521095,1293.4258132301,8463.9,0.0338398350525,0.0335219820261138
"34",1841,"England and Wales","Females",83,0.159324866763582,1148.56977800133,7208.98,0.0338398350525,0.0335219820261138
"35",1841,"England and Wales","Females",84,0.166337595968107,1005.83013581146,6046.92,0.0338398350525,0.0335219820261138
"36",1841,"England and Wales","Females",85,0.175138035508227,862.54606797624,4924.95,0.0338398350525,0.0335219820261138
"37",1841,"England and Wales","Females",86,0.187271892196014,760.43062729437,4060.57,0.0338398350525,0.0335219820261138
"38",1841,"England and Wales","Females",87,0.203499454120872,684.130569847172,3361.83,0.0338398350525,0.0335219820261138
"39",1841,"England and Wales","Females",88,0.223055203279768,604.374764942629,2709.53,0.0338398350525,0.0335219820261138
"40",1841,"England and Wales","Females",89,0.244649037731996,525.019281463241,2146.01,0.0338398350525,0.0335219820261138
"41",1841,"England and Wales","Females",90,0.266366921598378,446.284458792002,1675.45,0.0338398350525,0.0335219820261138
"42",1841,"England and Wales","Females",91,0.285612470882007,367.974539110252,1288.37,0.0338398350525,0.0335219820261138
"43",1841,"England and Wales","Females",92,0.300869545271274,293.471163153053,975.41,0.0338398350525,0.0335219820261138
"44",1841,"England and Wales","Females",93,0.31352931546544,227.851159428199,726.73,0.0338398350525,0.0335219820261138
"45",1841,"England and Wales","Females",94,0.325734661010524,173.388560055902,532.3,0.0338398350525,0.0335219820261138
"46",1841,"England and Wales","Females",95,0.340034295407094,130.270538913412,383.11,0.0338398350525,0.0335219820261138
"47",1841,"England and Wales","Females",96,0.359444020199357,97.3697906318037,270.89,0.0338398350525,0.0335219820261138
"48",1841,"England and Wales","Females",97,0.385843123339666,72.5385071878572,188,0.0338398350525,0.0335219820261138
"49",1841,"England and Wales","Females",98,0.417131267090453,53.346917748198,127.89,0.0338398350525,0.0335219820261138
"50",1841,"England and Wales","Females",99,0.449757014304505,38.3327903291729,85.23,0.0338398350525,0.0335219820261138
"51",1841,"England and Wales","Females",100,0.478946614604249,26.6198528397042,55.58,0.0338398350525,0.0335219820261138
"52",1841,"England and Wales","Females",101,0.498843474758856,17.6740243107063,35.43,0.0338398350525,0.0335219820261138
"53",1841,"England and Wales","Females",102,0.508371590040586,11.2909330148014,22.21,0.0338398350525,0.0335219820261138
"54",1841,"England and Wales","Females",103,0.522644859505706,7.02434691175669,13.44,0.0338398350525,0.0335219820261138
"55",1841,"England and Wales","Females",104,0.561992585236889,4.36106246143826,7.76,0.0338398350525,0.0335219820261138
"56",1841,"England and Wales","Females",105,0.655304328931465,2.87678600400913,4.39,0.0338398350525,0.0335219820261138
"57",1841,"England and Wales","Females",106,0.859080961000209,1.89856892381046,2.21,0.0338398350525,0.0335219820261138
"58",1841,"England and Wales","Females",107,1.30004382780379,1.26104251296968,0.97,0.0338398350525,0.0335219820261138
"59",1841,"England and Wales","Females",108,2.24246506352126,0.448493012704252,0.2,0.0338398350525,0.0335219820261138
"60",1841,"England and Wales","Females",109,4.31134025524662,0.0000431134025524662,0.00001,0.0338398350525,0.0335219820261138
"61",1841,"England and Wales","Females",110,9.03426786662975,0.0000903426786662975,0.00001,0.0338398350525,0.0335219820261138
"62",1841,"England and Wales","Males",50,0.0173278048661677,1086.59008148911,62707.89,0.0338398350525,0.0335219820261138
"63",1841,"England and Wales","Males",51,0.0185319219853435,1174.16107996186,63358.84,0.0338398350525,0.0335219820261138
"64",1841,"England and Wales","Males",52,0.0200954628752338,1242.88307764256,61848.94,0.0338398350525,0.0335219820261138
"65",1841,"England and Wales","Males",53,0.0218985164730854,1308.2007312296,59739.24,0.0338398350525,0.0335219820261138
